,Id,Label,Interval,Giant_Component,cluster_eigen,cluster_kmeans,cluster_GN,hashtags,gruppo
3203,56456142,maxlarosa80,,1,1,1,2,#vaccinatevi,2
3204,417288879,RiccardoValassi,,1,1,1,2,#vaccinatevi,2
3205,2932325111,03932051d93a42f,,1,1,1,2,#vaccinatevi,2
3206,1399449050148114437,GaiaSono,,1,1,1,2,#vaccinatevi,2
3207,1288393716194058240,LucioSettimio,,1,1,1,2,#vaccinatevi,2
3208,1071501209507373056,erporomarchese,,1,1,1,2,#vaccinatevi,2
3209,946544083,nonsoloww,,1,1,1,2,#vaccinatevi,2
3210,15020210,mony76,,1,1,1,2,#vaccinatevi,2
3211,837299245061390336,MovArturoSP,,1,1,1,2,#vaccinatevi,2
3212,1393826588,Presidente_SP,,1,1,1,2,#vaccinatevi,2
3213,416416631,roberta_fasani,,1,1,1,2,#vaccinatevi,2
3214,108310169,marcolcars,,1,1,1,2,#vaccinatevi,2
3215,78354014,Lellina82,,1,1,1,2,#vaccinatevi,2
3216,390876101,Anders967,,1,1,1,2,#vaccinatevi,2
3217,1583751032,gemini9500,,1,1,1,2,#vaccinatevi,2
3218,203537445,domthewizard,,0,0,0,0,#vaccinatevi,2
3219,967775899,ReMarletta,,1,1,1,2,#vaccinatevi,2
3220,121756913,vitcastagna,,1,1,1,2,#vaccinatevi,2
3221,1147943346779951106,tripposauro,,1,1,1,2,#vaccinatevi,2
3222,224806827,GrossoMarty494,,1,1,1,2,#vaccinatevi,2
3223,282821474,Nerogiaguaro,,1,1,1,2,#vaccinatevi,2
3224,2172140190,NeveAmica,,1,1,1,2,#vaccinatevi,2
3225,1623361106,JohnRambo2014,,1,1,1,2,#vaccinatevi,2
3226,1370649655135121408,frati_fulvio,,1,1,1,2,#vaccinatevi,2
3227,588310965,F1r3st0rm1979,,1,1,1,2,#vaccinatevi,2
3228,1158424124278104072,Drdangelotwitt,,1,1,1,2,#vaccinatevi,2
3229,1427370629083303938,mart12o,,1,1,1,2,#vaccinatevi,2
3230,1282616061108670464,Pippo78052783,,1,1,1,2,#vaccinatevi,2
3231,1324293986018840578,Fenice50205100,,1,1,1,2,#vaccinatevi,2
3232,436804180,larapontarelli,,1,1,1,2,#vaccinatevi,2
3233,413401356,MaurizioSucci,,1,1,1,2,#vaccinatevi,2
3234,970430852550324224,MaioranoGppe,,1,1,1,2,#vaccinatevi,2
3235,389677492,EmanueleMarino3,,1,1,1,2,#vaccinatevi,2
3236,1428360464,datomasino,,0,0,0,0,#vaccinatevi,2
3237,4099074677,AnnamariaBosia,,1,1,1,2,#vaccinatevi,2
3238,306811966,RiccardoGatto,,0,0,0,0,#vaccinatevi,2
3239,1598520392,TCiuffarella,,1,1,1,2,#vaccinatevi,2
3240,1316788529595322371,AntonioBonaser2,,1,1,1,2,#vaccinatevi,2
3241,541692979,annoupanoux,,1,1,1,2,#vaccinatevi,2
3242,959596461779488768,FedericoMancus,,0,0,0,0,#vaccinatevi,2
3243,823536471814574080,ttffiocca,,1,1,1,2,#vaccinatevi,2
3244,826805840,mariasalent,,1,1,1,2,#vaccinatevi,2
3245,93378883,nicocarmigna,,1,1,1,2,#vaccinatevi,2
3246,1118866844478332928,ladycokka,,0,0,0,0,#vaccinatevi,2
3247,619186443,zuppadipapero,,1,1,1,2,#vaccinatevi,2
3248,1312734720569081856,ErsiliaDe1,,1,1,1,2,#vaccinatevi,2
3249,210822189,999nuvola,,1,1,1,2,#vaccinatevi,2
3250,3892429702,cecchignola71,,1,1,1,2,#vaccinatevi,2
3251,248778954,AttilaPavone,,1,1,1,2,#vaccinatevi,2
3252,1419071964,85pPontic,,1,1,1,2,#vaccinatevi,2
3253,1076749520,RFanciola,,0,0,0,0,#vaccinatevi,2
3254,1432021980455309317,CinziaMad,,0,0,0,0,#vaccinatevi,2
3255,495955614,VivDome,,1,1,1,2,#vaccinatevi,2
3256,181604892,NicolaGalasso,,1,1,1,2,#vaccinatevi,2
3257,1450099033888989186,Sole665031592,,1,1,1,2,#vaccinatevi,2
3258,566258291,BanDaviK,,1,1,1,2,#vaccinatevi,2
3259,1136649184080203776,Susismo_10,,1,1,1,2,#vaccinatevi,2
3260,12893192,franzfume,,1,1,1,2,#vaccinatevi,2
3261,85274067,Tonisailor,,1,1,1,2,#vaccinatevi,2
3262,463334267,VerderameRenato,,1,1,1,2,#vaccinatevi,2
3263,384844679,giampaololuisi,,1,1,1,2,#vaccinatevi,2
3264,717285518069874689,bendinelli2011,,1,1,1,1,#vaccinatevi,2
3265,585455321,ValeryMell1,,1,1,1,2,#vaccinatevi,2
3266,1413918667373522946,ildelfinogiulio,,0,0,0,0,#vaccinatevi,2
3267,1222871997971095552,StefanoPutinati,,1,1,1,2,#vaccinatevi,2
3268,17649573,Gaudo,,1,1,1,2,#vaccinatevi,2
3269,39047442,michelotta,,1,1,1,2,#vaccinatevi,2
3270,1112753621601521669,Graziel69066979,,1,1,1,2,#vaccinatevi,2
3271,865499623762173952,avegeta576,,1,1,1,2,#vaccinatevi,2
3272,488659500,Casellabooksweb,,1,1,1,2,#vaccinatevi,2
3273,3343884585,ChemicalAsdfg,,1,1,1,2,#vaccinatevi,2
3274,745207130207170560,RobertoLocate14,,1,1,1,2,#vaccinatevi,2
3275,3237012287,spatresano,,1,1,1,2,#vaccinatevi,2
3276,733030567848071168,4everMilanista,,1,1,1,2,#vaccinatevi,2
3277,392559711,sharonmero,,1,1,1,2,#vaccinatevi,2
3278,392925584,c_Drew04,,1,1,1,2,#vaccinatevi,2
3279,538179134,BeyoncedeiPover,,1,1,1,2,#vaccinatevi,2
3280,93877729,CacoVaniglia,,1,1,1,2,#vaccinatevi,2
3281,18583390,ybenju,,1,1,1,2,#vaccinatevi,2
3282,3407428384,prato_mauro,,1,1,1,2,#vaccinatevi,2
3283,477996496,WalterWollyWeb,,1,1,1,2,#vaccinatevi,2
3284,1336781864556769285,downymess,,1,1,1,2,#vaccinatevi,2
3285,1112292775943389185,GiuseppeMatarr4,,1,1,1,2,#vaccinatevi,2
3286,815950712647675905,fedesaetta,,1,1,1,2,#vaccinatevi,2
3287,1354848172242317316,misentocomese,,1,1,1,2,#vaccinatevi,2
3288,1376944139087052803,Sabry_cuorenero,,1,1,1,2,#vaccinatevi,2
3289,1160092471,EMAVR77,,1,1,1,2,#vaccinatevi,2
3290,1081639541344296961,Metcalfo3,,1,1,1,2,#vaccinatevi,2
3291,1395801161681227776,GraziellaVent16,,1,1,1,2,#vaccinatevi,2
3292,1338885999343136771,lory06557301,,1,1,1,2,#vaccinatevi,2
3293,1311374568,graziellatassi1,,1,1,1,2,#vaccinatevi,2
3294,195333276,cpaler,,1,1,1,2,#vaccinatevi,2
3295,241972508,planetpaul65,,1,1,1,2,#vaccinatevi,2
3296,114179008,savo27,,1,1,1,2,#vaccinatevi,2
3297,438339383,LucaBellinzona,,1,1,1,2,#vaccinatevi,2
3298,1250046109,GiorgettiP,,1,1,1,2,#vaccinatevi,2
3299,938688210888249344,wimganz,,0,0,0,0,#vaccinatevi,2
3300,222311955,Salvo_Parisi,,1,1,1,2,#vaccinatevi,2
3301,1370111919789596674,AlfredoArtusi,,1,1,1,2,#vaccinatevi,2
3302,367833015,FrancescoLopane,,0,0,0,0,#vaccinatevi,2
3303,320321865,dianacalibana,,1,1,1,2,#vaccinatevi,2
3304,765851485133418496,BBilanShit,,1,1,1,2,#vaccinatevi,2
3305,3011035791,niegotiziana,,1,1,1,2,#vaccinatevi,2
3306,88169887,aofederico,,1,1,1,2,#vaccinatevi,2
3307,1602771703,SimoneBonzanini,,1,1,1,2,#vaccinatevi,2
3308,770213977553047552,GerardoFulgion1,,1,1,1,2,#vaccinatevi,2
3309,1241733666461622273,debunkercovid,,1,1,1,2,#vaccinatevi,2
3310,1242851976368578561,radiosilvana,,1,1,1,2,#vaccinatevi,2
3311,1198355954678616064,maryilritorno,,1,1,1,2,#vaccinatevi,2
3312,520281031,Ildragomd,,1,1,1,2,#vaccinatevi,2
3313,962692920171270144,Moixus1970,,1,1,1,2,#vaccinatevi,2
3314,254425459,bandinik,,1,1,1,2,#vaccinatevi,2
3315,738803856906301440,Valter14032653,,1,1,1,2,#vaccinatevi,2
3316,1451664089583951877,apiedi_nudi,,1,1,1,2,#vaccinatevi,2
3317,954090832965062657,Giacometta3,,1,1,1,2,#vaccinatevi,2
3318,2267623882,M_Gervasini,,1,1,1,2,#vaccinatevi,2
3319,3231582351,two2blackcats,,1,1,1,2,#vaccinatevi,2
3320,1344291383306309634,Urania_Pleiadi,,1,1,1,2,#vaccinatevi,2
3321,772050153968721920,mrbassetti,,1,1,1,2,#vaccinatevi,2
3322,1221052806368505856,boni39963230,,1,1,1,2,#vaccinatevi,2
3323,313304046,stefaniatalpo,,1,1,1,2,#vaccinatevi,2
3324,1074410824595398657,huge1961,,1,1,1,2,#vaccinatevi,2
3325,282778780,robfer1,,1,1,1,2,#vaccinatevi,2
3326,3937406775,VIOLA_MARTELLA,,1,1,1,2,#vaccinatevi,2
3327,1053044102453968896,Progen20,,1,1,1,2,#vaccinatevi,2
3328,4702133172,EugenioCardi,,1,1,1,2,#vaccinatevi,2
3329,613859050,StefaniaSiben,,1,1,1,2,#vaccinatevi,2
3330,470729120,i2ozt,,1,1,1,2,#vaccinatevi,2
3331,14914483,Sbisolo,,1,1,1,2,#vaccinatevi,2
3332,1005171613409701889,MarabottiMarco,,1,1,1,2,#vaccinatevi,2
3333,306128460,saggiadi,,1,1,1,2,#vaccinatevi,2
3334,473883949,piero_parenti,,1,1,1,2,#vaccinatevi,2
3335,1330288610571120640,Zanz63459286,,1,1,1,2,#vaccinatevi,2
3336,51820638,GIORGINODJ,,0,0,0,0,#vaccinatevi,2
3337,94529815,Mauronick,,1,1,1,2,#vaccinatevi,2
3338,479423459,CastigliMirella,,1,1,1,2,#vaccinatevi,2
3339,186106920,RaffoAR,,1,1,1,2,#vaccinatevi,2
3340,1462785926,BachBad,,1,1,1,2,#vaccinatevi,2
3341,1388760199,sigeug,,1,1,1,2,#vaccinatevi,2
3342,9988232,ValentinaC,,1,1,1,2,#vaccinatevi,2
3343,833250534,TommasoLidestri,,1,1,1,2,#vaccinatevi,2
3344,50975033,fabriziomossino,,1,1,1,2,#vaccinatevi,2
3345,730859443,SGardinale,,1,1,1,2,#vaccinatevi,2
3346,352673270,Emixato,,0,0,0,0,#vaccinatevi,2
3347,76095866,beth2ely,,1,1,1,2,#vaccinatevi,2
3348,709020928,MRZ1977,,0,0,0,0,#vaccinatevi,2
3349,40653660,marzia75,,1,1,1,2,#vaccinatevi,2
3350,835684763302309888,Italiantifa,,1,1,1,2,#vaccinatevi,2
3351,2876346088,BenitoAtos,,1,1,1,2,#vaccinatevi,2
3352,48140019,PaulGoat,,1,1,1,2,#vaccinatevi,2
3353,392172096,LOLAPEREZ16,,1,1,1,2,#vaccinatevi,2
3354,1472111659,tinaloi15,,1,1,1,2,#vaccinatevi,2
3355,394692990,LucaSalvarani11,,1,1,1,2,#vaccinatevi,2
3356,884023737745645572,Carmela_oltre,,1,1,1,2,#vaccinatevi,2
3357,953542285,RussoMu,,1,1,1,2,#vaccinatevi,2
3358,779713870877384704,NicolaSabbion,,1,1,1,2,#vaccinatevi,2
3359,1257616308176371717,tommasovaona_,,1,1,1,2,#vaccinatevi,2
3360,1101143169348104192,sgab23912306,,1,1,1,2,#vaccinatevi,2
3361,27436503,iggyHT,,1,1,1,2,#vaccinatevi,2
3362,167711502,welfera,,1,1,1,2,#vaccinatevi,2
3363,543157991,chellacantra,,1,1,1,2,#vaccinatevi,2
3364,480757316,TheMagicJackass,,1,1,1,2,#vaccinatevi,2
3365,1125435571311128577,iccassivuci,,1,1,1,2,#vaccinatevi,2
3366,792043177465315328,baldunggreen,,1,1,1,2,#vaccinatevi,2
3367,392413495,Artedome,,1,1,1,2,#vaccinatevi,2
3368,433789331,GMustacchi,,1,1,1,2,#vaccinatevi,2
3369,18407977,montesipc,,1,1,1,2,#vaccinatevi,2
3370,1466850723052802053,unabNorma,,1,1,1,2,#vaccinatevi,2
3371,1315040923538067456,lornova79,,1,1,1,2,#vaccinatevi,2
3372,939483318,GaspareGerardi,,1,1,1,2,#vaccinatevi,2
3373,526643802,Nukes62,,1,1,1,2,#vaccinatevi,2
3374,249279114,dafne1967,,1,1,1,2,#vaccinatevi,2
3375,174607954,AlessandroIonni,,1,1,1,2,#vaccinatevi,2
3376,2714172076,BelmonteGiusy,,0,0,0,0,#vaccinatevi,2
3377,420405373,cesareporto,,1,1,1,2,#vaccinatevi,2
3378,471859605,egos23,,1,1,1,2,#vaccinatevi,2
3379,448151015,paolagaMb,,1,1,1,2,#vaccinatevi,2
3380,2503687414,magnani_gr,,1,1,1,2,#vaccinatevi,2
3381,1262739230062546947,ale_zucc,,1,1,1,2,#vaccinatevi,2
3382,1058440837,antomal62,,1,1,1,2,#vaccinatevi,2
3383,730116701589753857,PaoloScorpio,,1,1,1,1,#vaccinatevi,2
3384,418651808,stefaniarovai,,1,1,1,2,#vaccinatevi,2
3385,318257091,masaraht,,1,1,1,2,#vaccinatevi,2
3386,210404013,albertomura,,1,1,1,2,#vaccinatevi,2
3387,53773490,Straccia2,,1,1,1,2,#vaccinatevi,2
3388,1248592634752401408,Rosapeli1,,1,1,1,2,#vaccinatevi,2
3389,2320659787,RiccardoAledda,,1,1,1,2,#vaccinatevi,2
3390,291902195,rossi_sandro,,1,1,1,2,#vaccinatevi,2
3391,25812854,pierpaolofarina,,1,1,1,2,#vaccinatevi,2
3392,42619381,natalibera,,1,1,1,2,#vaccinatevi,2
3393,1159206898337533952,SimoneChirico1,,1,1,1,2,#vaccinatevi,2
3394,328486212,amaryllide1,,1,1,1,2,#vaccinatevi,2
3395,754709275730120704,MrProf10,,1,1,1,2,#vaccinatevi,2
3396,996571967598813187,ClaudioMori7,,1,1,1,2,#vaccinatevi,2
3397,744650508506382336,AbePierluigi,,1,1,1,2,#vaccinatevi,2
3398,9850552,XMpraedicta,,1,1,1,2,#vaccinatevi,2
3399,1161931901315244035,FilippoTurati5,,1,1,1,2,#vaccinatevi,2
3400,157939641,Paolo_80,,1,1,1,2,#vaccinatevi,2
3401,1386786871439659011,AnimaTantra,,1,1,1,2,#vaccinatevi,2
3402,1201093538869600262,maurix591,,1,1,1,2,#vaccinatevi,2
3403,1154376875449507841,EgidioBruno2,,1,1,1,2,#vaccinatevi,2
3404,852255189826502656,paolam_64,,1,1,1,2,#vaccinatevi,2
3405,941625485200674816,CosimoMasotti,,1,1,1,2,#vaccinatevi,2
3406,290623473,Anthony__DL,,1,1,1,2,#vaccinatevi,2
3407,307245966,maurochiampo,,1,1,1,2,#vaccinatevi,2
3408,1302485901667438599,FerryValentina,,1,1,1,2,#vaccinatevi,2
3409,1457412068970221568,Roscolt,,1,1,1,2,#vaccinatevi,2
3410,1215631734,Bijleeji,,1,1,1,2,#vaccinatevi,2
3411,853916380369956866,MrLin27,,1,1,1,2,#vaccinatevi,2
3412,1190010012447457290,NapoleoniPaolo,,1,1,1,2,#vaccinatevi,2
3413,46245613,simonerOO,,1,1,1,2,#vaccinatevi,2
3414,375155848,AmoreGaetano,,1,1,1,2,#vaccinatevi,2
3415,2463073418,mariavenera2,,1,1,1,2,#vaccinatevi,2
3416,765195398587805696,LaLestofante,,1,1,1,2,#vaccinatevi,2
3417,82837121,katun79,,1,1,1,2,#vaccinatevi,2
3418,1452918292260302854,alex78ch,,1,1,1,2,#vaccinatevi,2
3419,1228466690,MarcoRandellini,,1,1,1,2,#vaccinatevi,2
3420,378456413,LaSte_66,,1,1,1,2,#vaccinatevi,2
3421,334637087,fabiosicuro,,1,1,1,2,#vaccinatevi,2
3422,931169269181833218,filippo_mt,,1,1,1,2,#vaccinatevi,2
3423,104787756,_mmerli,,1,1,1,2,#vaccinatevi,2
3424,544393751,alenxalbertini,,1,1,1,2,#vaccinatevi,2
3425,1163587021,frabel01,,1,1,1,2,#vaccinatevi,2
3426,1456610808041988097,EdoardoCagli,,1,1,1,2,#vaccinatevi,2
3427,789581389,Harlock_Ship,,1,1,1,2,#vaccinatevi,2
3428,2888006819,scavuzzo47,,1,1,1,2,#vaccinatevi,2
3429,825377039318401024,otto_lehman,,1,1,1,2,#vaccinatevi,2
3430,159786218,JoeChip77,,1,1,1,2,#vaccinatevi,2
3431,1062904195,Lustforchange,,1,1,1,2,#vaccinatevi,2
3432,285771597,pavisa1401,,1,1,1,2,#vaccinatevi,2
3433,18492556,fabioschiano,,1,1,1,2,#vaccinatevi,2
3434,339894407,ReoZioo,,1,1,1,2,#vaccinatevi,2
3435,72009402,squeeze9,,1,1,1,2,#vaccinatevi,2
3436,2945479804,cicciodevilla,,1,1,1,2,#vaccinatevi,2
3437,1447242872135290884,AnnaIsa75640851,,1,1,1,2,#vaccinatevi,2
3438,1049651106790473732,rossoputiferio,,1,1,1,2,#vaccinatevi,2
3439,1258442571271077890,Daniela31776,,1,1,1,2,#vaccinatevi,2
3440,1463129334160449538,Outpost_360,,1,1,1,2,#vaccinatevi,2
3441,985616185818599424,Noretta09,,1,1,1,2,#vaccinatevi,2
3442,52430971,paki74,,1,1,1,2,#vaccinatevi,2
3443,1355311171105128449,LIDIACIELO4,,1,1,1,1,#vaccinatevi,2
3444,1464631401806979082,MaryG_007,,1,1,1,2,#vaccinatevi,2
3445,1101446990,LelloConso,,1,1,1,2,#vaccinatevi,2
3446,1277330432,fatuciuccio,,1,1,1,2,#vaccinatevi,2
3447,1466021801121787915,Maxjuventus2,,1,1,1,2,#vaccinatevi,2
3448,220799803,CesareLavia,,1,1,1,2,#vaccinatevi,2
3449,1132689163969548288,MarcoPizzocaro,,1,1,1,2,#vaccinatevi,2
3450,1340625284081594368,giogioppi,,1,1,1,2,#vaccinatevi,2
3451,784249922,FrkartC,,1,1,1,2,#vaccinatevi,2
3452,1216831462990807043,Stefani68110390,,1,1,1,2,#vaccinatevi,2
3453,1526939744,aldo1058,,1,1,1,2,#vaccinatevi,2
3454,3818086949,SimoneM1978,,1,1,1,2,#vaccinatevi,2
3455,2913082786,Carmenthesign,,1,1,1,2,#vaccinatevi,2
3456,838737639524163585,Prima_Vera56,,1,1,1,2,#vaccinatevi,2
3457,822038959521927169,veronica_garbin,,1,1,1,2,#vaccinatevi,2
3458,971709907,AureliaDejaco,,1,1,1,2,#vaccinatevi,2
3459,2280648054,serenel14278447,,1,1,1,2,#vaccinatevi,2
3460,1062776392327356417,PiscopoNicola97,,1,1,1,2,#vaccinatevi,2
3461,372114824,GiulianaDaniel2,,1,1,1,2,#vaccinatevi,2
3462,117701249,Miti_Vigliero,,1,1,1,2,#vaccinatevi,2
3463,2338719661,annamaria_ff,,1,1,1,2,#vaccinatevi,2
3464,4571171663,Massimo131261,,1,1,1,2,#vaccinatevi,2
3465,630008725,LuigiaFio,,1,1,1,2,#vaccinatevi,2
3466,2943963971,MessyStefy,,1,1,1,2,#vaccinatevi,2
3467,1248950663880605696,TeoloMassimo,,1,1,1,2,#vaccinatevi,2
3468,1057929532416671744,fabris_luisa,,1,1,1,2,#vaccinatevi,2
3469,971773373499002880,ditron99,,1,1,1,1,#vaccinatevi,2
3470,3201907600,alian_maria,,1,1,1,2,#vaccinatevi,2
3471,377249170,Rosenkavalier70,,1,1,1,2,#vaccinatevi,2
3472,1183449929907343360,Maria11688076,,1,1,1,2,#vaccinatevi,2
3473,4197183543,AminelliVr,,1,1,1,2,#vaccinatevi,2
3474,870521268,MarriStefania,,1,1,1,2,#vaccinatevi,2
3475,2550989474,EmGiugiaro,,1,1,1,2,#vaccinatevi,2
3476,895568973789630464,Teresa02247224,,1,1,1,2,#vaccinatevi,2
3477,989180703714807809,560_massimo,,1,1,1,2,#vaccinatevi,2
3478,739466956160503808,MarkHattyla,,1,1,1,2,#vaccinatevi,2
3479,425721973,Tele_Visionaro,,0,0,0,0,#vaccinatevi,2
3480,14774209,broncy,,1,1,1,2,#vaccinatevi,2
3481,484087011,terzapiccarda,,1,1,1,2,#vaccinatevi,2
3482,1274240793839046656,Francogargano65,,1,1,1,2,#vaccinatevi,2
3483,240310965,senisregna,,1,1,1,2,#vaccinatevi,2
3484,851739414208315393,cleliacontini,,1,1,1,2,#vaccinatevi,2
3485,892479939110469632,anna40541523,,1,1,1,2,#vaccinatevi,2
3486,493992196,SLOBALBO,,1,1,1,2,#vaccinatevi,2
3487,1420443511,anodo59,,1,1,1,2,#vaccinatevi,2
3488,1392230741875040256,Iulian_b86,,1,1,1,2,#vaccinatevi,2
3489,476644532,Pol_par,,1,1,1,2,#vaccinatevi,2
3490,1458168051103318025,Antonel52139081,,1,1,1,2,#vaccinatevi,2
3491,3731722336,io_sono_Groot_,,1,1,1,2,#vaccinatevi,2
3492,2972915800,alessiobellanza,,1,1,1,2,#vaccinatevi,2
3493,541232574,dorinadeli,,1,1,1,2,#vaccinatevi,2
3494,840400950,SRubinato,,1,1,1,2,#vaccinatevi,2
3495,470528734,max_liber,,1,1,1,2,#vaccinatevi,2
3496,1242833365209882626,Giode90s,,1,1,1,2,#vaccinatevi,2
3497,1294353763403288577,Prof_PaoloC,,1,1,1,2,#vaccinatevi,2
3498,330826868,albertomarazzi,,1,1,1,2,#vaccinatevi,2
3499,742396903,Spartaco67_,,1,1,1,2,#vaccinatevi,2
3500,1399403005,BenAllotta,,1,1,1,2,#vaccinatevi,2
3501,267076532,CarloPizz,,1,1,1,2,#vaccinatevi,2
3502,1435481666,SampeiTiziano,,1,1,1,2,#vaccinatevi,2
3503,2298055880,mauro3570,,1,1,1,2,#vaccinatevi,2
3504,1303527907,confalonieriss,,1,1,1,2,#vaccinatevi,2
3505,1407879114015526924,SMART61439502,,1,1,1,2,#vaccinatevi,2
3506,941762372,fabio_debo,,1,1,1,2,#vaccinatevi,2
3507,314695366,italian_way,,1,1,1,2,#vaccinatevi,2
3508,942890354361163776,_el_magpie_,,1,1,1,2,#vaccinatevi,2
3509,131502557,pbenedetti50,,1,1,1,2,#vaccinatevi,2
3510,494873415,nonnaangela60,,1,1,1,2,#vaccinatevi,2
3511,1351253532,gnagno60_celi,,1,1,1,2,#vaccinatevi,2
3512,3296994424,annikaG14,,1,1,1,2,#vaccinatevi,2
3513,442562471,LSblendorio,,1,1,1,2,#vaccinatevi,2
3514,90081211,nuocilo,,1,1,1,2,#vaccinatevi,2
3515,2431096684,therealgrobi,,1,1,1,2,#vaccinatevi,2
3516,1368739548415541251,Walter75204786,,1,1,1,2,#vaccinatevi,2
3517,423778991,AriannaCasabur1,,1,1,1,2,#vaccinatevi,2
3518,160918209,VittorioSilva,,1,1,1,2,#vaccinatevi,2
3519,4763666843,opissochiara1,,1,1,1,2,#vaccinatevi,2
3520,778186816662933504,Tf_Morlini,,1,1,1,2,#vaccinatevi,2
3521,2178858872,Kcaj_93,,1,1,1,2,#vaccinatevi,2
3522,1145063985261056000,mcobretti1,,1,1,1,2,#vaccinatevi,2
3523,458575201,giampygiampygi,,1,1,1,2,#vaccinatevi,2
3524,446234444,AvarelloValerio,,1,1,1,2,#vaccinatevi,2
3525,2230133912,IvaRuffo,,1,1,1,2,#vaccinatevi,2
3526,2387188576,gaetano19762010,,0,0,0,0,#vaccinatevi,2
3527,2772374080,BorgoNaike,,1,1,1,2,#vaccinatevi,2
3528,514143608,stravittori,,1,1,1,2,#vaccinatevi,2
3529,771845959697530881,Dorian221190,,0,0,0,0,#vaccinatevi,2
3530,1636360536,jove1908,,1,1,1,2,#vaccinatevi,2
3531,1128021863450447872,ClaudioFacchin5,,1,1,1,2,#vaccinatevi,2
3532,24608545,Markus70,,1,1,1,2,#vaccinatevi,2
3533,1259511562592755713,GiovangiacomoL,,1,1,1,2,#vaccinatevi,2
3534,932642310709497857,Da16481735,,1,1,1,2,#vaccinatevi,2
3535,879739013954928641,ibtwyhsb,,1,1,1,2,#vaccinatevi,2
3536,102083128,Mannivu,,1,1,1,2,#vaccinatevi,2
3537,981087656921718784,WearCut,,1,1,1,2,#vaccinatevi,2
3538,1098257082,ClaudiaMunzi,,1,1,1,2,#vaccinatevi,2
3539,1172256394499768321,Milan70Roberto,,1,1,1,1,#vaccinatevi,2
3540,2359317084,MimmoFiorani,,1,1,1,2,#vaccinatevi,2
3541,2324171570,Mirkosway74,,1,1,1,1,#vaccinatevi,2
3542,1228111170,Frabbios,,1,1,1,2,#vaccinatevi,2
3543,493241623,l_pezzuto,,1,1,1,2,#vaccinatevi,2
3544,500929214,cldmzz,,0,0,0,0,#vaccinatevi,2
3545,983784618284453888,CmdrAlkhol,,1,1,1,2,#vaccinatevi,2
3546,450818060,eiascone,,1,1,1,2,#vaccinatevi,2
3547,1019613249493495808,Axel6936117761,,1,1,1,2,#vaccinatevi,2
3548,971421779318239233,fiore561,,1,1,1,2,#vaccinatevi,2
3549,3147783877,contini_gia,,1,1,1,2,#vaccinatevi,2
3550,518481765,SebyPiccolo1,,1,1,1,2,#vaccinatevi,2
3551,447230841,loris_malagoli,,1,1,1,2,#vaccinatevi,2
3552,3131027758,grooving975,,1,1,1,2,#vaccinatevi,2
3553,3807059417,Annamaribel4,,1,1,1,2,#vaccinatevi,2
3554,573938762,Mirko_Siciliano,,1,1,1,2,#vaccinatevi,2
3555,1064467395501268992,RaponeGennaro,,1,1,1,2,#vaccinatevi,2
3556,2746264131,paoladelu63_lu,,1,1,1,2,#vaccinatevi,2
3557,347727501,ricmontagnin,,1,1,1,2,#vaccinatevi,2
3558,244585724,GinoMorabito,,1,1,1,2,#vaccinatevi,2
3559,139358551,emanuele_cerza,,1,1,1,2,#vaccinatevi,2
3560,490605997,FabriFasanella,,1,1,1,2,#vaccinatevi,2
3561,720704702946656256,alex89755780,,1,1,1,2,#vaccinatevi,2
3562,1383848080869531662,CinelliEdoardo,,1,1,1,2,#vaccinatevi,2
3563,973333425859055616,FilippoBPT,,1,1,1,2,#vaccinatevi,2
3564,1262754920077258756,alemichelon_,,1,1,1,2,#vaccinatevi,2
3565,1251540779153137676,FarsiPaolo,,1,1,1,2,#vaccinatevi,2
3566,1159085702296088578,AspidiGeom,,1,1,1,2,#vaccinatevi,2
3567,171941344,gispedicato,,1,1,1,2,#vaccinatevi,2
3568,351598215,EnricoNicoli,,1,1,1,2,#vaccinatevi,2
3569,4846503729,nicola_quatrano,,0,0,0,0,#vaccinatevi,2
3570,284236172,stefanobasso_it,,1,1,1,2,#vaccinatevi,2
3571,114853604,AirFranz86,,1,1,1,2,#vaccinatevi,2
3572,1237807159754264580,Rossana44792035,,1,1,1,2,#vaccinatevi,2
3573,3546308429,graziellacesari,,1,1,1,2,#vaccinatevi,2
3574,406877049,tizianotagliavi,,1,1,1,2,#vaccinatevi,2
3575,14449982,lupo331,,1,1,1,2,#vaccinatevi,2
3576,1235554272,AngeloMannini,,1,1,1,2,#vaccinatevi,2
3577,3344401349,RebsDiary,,0,0,0,0,#vaccinatevi,2
3578,2279301,LukeWhenHeGoes,,1,1,1,2,#vaccinatevi,2
3579,210371208,antonioboccia61,,1,1,1,2,#vaccinatevi,2
3580,598603124,Chiamadiego,,1,1,1,2,#vaccinatevi,2
3581,324046456,pieromenno,,1,1,1,2,#vaccinatevi,2
3582,828961751379169281,Federic97495840,,1,1,1,2,#vaccinatevi,2
3583,1472680231790075907,miacatepittu1,,1,1,1,2,#vaccinatevi,2
3584,142219798,FedericoCaruso,,1,1,1,2,#vaccinatevi,2
3585,62480710,paolobok,,1,1,1,2,#vaccinatevi,2
3586,703781156,AndreaFaticoni,,1,1,1,2,#vaccinatevi,2
3587,555934549,turntoconor,,0,0,0,0,#vaccinatevi,2
3588,49936756,iannizzero,,1,1,1,2,#vaccinatevi,2
3589,459446024,MGBasolu,,1,1,1,2,#vaccinatevi,2
3590,28125576,crlggg,,1,1,1,2,#vaccinatevi,2
