Source,Target,Type,Kind,Id,Label,Interval,Weight
1473748039860985870,1473747199330824195,Directed,,205,,,1.0
1473747884298457089,1473747199330824195,Directed,,206,,,1.0
1473747545826500620,1473747199330824195,Directed,,207,,,1.0
1473747397767577606,1473747199330824195,Directed,,208,,,1.0
1473747322186223618,1473747199330824195,Directed,,209,,,1.0
1473747118292717573,1473015085773766660,Directed,,210,,,1.0
1473746464740458501,1473711032270999562,Directed,,211,,,1.0
1473746049663705089,1473600289492115460,Directed,,212,,,1.0
1473742082581966851,1473386206914359299,Directed,,213,,,1.0
1473741912704225283,1473376958700531713,Directed,,214,,,1.0
1473739864654893058,1473607272601370633,Directed,,215,,,1.0
1473739363049693192,1473381978422587392,Directed,,216,,,1.0
1473738726694129674,1473343029784293377,Directed,,217,,,1.0
1473738513690640385,1472956905664520192,Directed,,218,,,1.0
1473736565998473231,1473711032270999562,Directed,,219,,,1.0
1473733033538768910,1473673025690165253,Directed,,220,,,1.0
1473731411647647752,1473020208314994688,Directed,,221,,,1.0
1473731276536492038,1473386206914359299,Directed,,222,,,1.0
1473730934562299919,1473386206914359299,Directed,,223,,,1.0
1473729527100719113,1472604084603695107,Directed,,224,,,1.0
1473729418648604679,1473594352631005187,Directed,,225,,,1.0
1473728903680249866,1473020208314994688,Directed,,226,,,1.0
1473728880049627152,1473020208314994688,Directed,,227,,,1.0
1473728166590038017,1473653485782683649,Directed,,228,,,1.0
1473727751265861638,1473651297161297920,Directed,,229,,,1.0
1473727246020063243,1473376958700531713,Directed,,230,,,1.0
1473726733031546882,1473386206914359299,Directed,,231,,,1.0
1473726309343891463,1473711032270999562,Directed,,232,,,1.0
1473723642441838592,1472956905664520192,Directed,,233,,,1.0
1473722541105729548,1473386206914359299,Directed,,234,,,1.0
1473720444691918858,1473711032270999562,Directed,,235,,,1.0
1473718862533308416,1472956905664520192,Directed,,236,,,1.0
1473717012065144838,1473386206914359299,Directed,,237,,,1.0
1473716197103394820,1473651297161297920,Directed,,238,,,1.0
1473716074793390086,1472604084603695107,Directed,,239,,,1.0
1473714884617584652,1472956905664520192,Directed,,240,,,1.0
1473713520822960129,1473711032270999562,Directed,,241,,,1.0
1473711318079361027,1472956905664520192,Directed,,242,,,1.0
1473711038919057409,1473386206914359299,Directed,,243,,,1.0
1473709810361245714,1473653485782683649,Directed,,244,,,1.0
1473709098168369158,1473600289492115460,Directed,,245,,,1.0
1473708741631610888,1472956905664520192,Directed,,246,,,1.0
1473708739584831489,1472956905664520192,Directed,,247,,,1.0
1473708319172964356,1472956905664520192,Directed,,248,,,1.0
1473708005531262982,1472956905664520192,Directed,,249,,,1.0
