Source,Target,Type,Kind,Id,Label,Interval,user_id_retweet,weight
4115711139,1364298062919794688,Directed,,736,,,1364298062919794688,1.0
4867636829,1364298062919794688,Directed,,737,,,1364298062919794688,1.0
617844082,1364298062919794688,Directed,,738,,,1364298062919794688,1.0
1207998287233597442,1364298062919794688,Directed,,739,,,1364298062919794688,1.0
1000480351905632258,994117492866998272,Directed,,740,,,994117492866998272,0.0021994134897360706
303768575,1401075900477841411,Directed,,741,,,1401075900477841411,0.036656891495601175
502018244,1364298062919794688,Directed,,742,,,1364298062919794688,1.0
3172430939,1364298062919794688,Directed,,743,,,1364298062919794688,1.0
21610356,500748464,Directed,,744,,,500748464,0.009530791788856305
930659928,1364298062919794688,Directed,,745,,,1364298062919794688,1.0
1151801315196116993,1224399006744436736,Directed,,746,,,1224399006744436736,0.008797653958944282
1000480351905632258,1364298062919794688,Directed,,747,,,1364298062919794688,1.0
1363957089425649671,1364298062919794688,Directed,,748,,,1364298062919794688,1.0
1307218838673555458,446609691,Directed,,749,,,446609691,0.0036656891495601175
1370300701,446609691,Directed,,750,,,446609691,0.0036656891495601175
572125780,1360232480,Directed,,751,,,1360232480,0.13636363636363635
1435339575837306884,1364298062919794688,Directed,,752,,,1364298062919794688,1.0
1337842346206109699,446609691,Directed,,753,,,446609691,0.0036656891495601175
3060144058,1364298062919794688,Directed,,754,,,1364298062919794688,1.0
848984315698524160,1364298062919794688,Directed,,755,,,1364298062919794688,1.0
294535863,1364298062919794688,Directed,,756,,,1364298062919794688,1.0
398293985,3151825048,Directed,,757,,,3151825048,0.04325513196480939
1308083022621794306,1364298062919794688,Directed,,758,,,1364298062919794688,1.0
1243670514389987330,1364298062919794688,Directed,,759,,,1364298062919794688,1.0
502018244,872076729535406080,Directed,,760,,,872076729535406080,0.15102639296187684
117172862,1364298062919794688,Directed,,761,,,1364298062919794688,1.0
1471927693,1364298062919794688,Directed,,762,,,1364298062919794688,1.0
392728431,1438546161955229703,Directed,,763,,,1438546161955229703,0.025659824046920823
3397089436,1238800491632607232,Directed,,764,,,1238800491632607232,0.17082111436950145
2568712240,994117492866998272,Directed,,765,,,994117492866998272,0.0021994134897360706
2798863589,1241488687134900229,Directed,,766,,,1241488687134900229,0.001466275659824047
2206599659,1364298062919794688,Directed,,767,,,1364298062919794688,1.0
392728431,1364298062919794688,Directed,,768,,,1364298062919794688,1.0
1472948073370423313,1364298062919794688,Directed,,769,,,1364298062919794688,1.0
1370732523135893510,1364298062919794688,Directed,,770,,,1364298062919794688,1.0
1461055223024304143,1364298062919794688,Directed,,771,,,1364298062919794688,1.0
1294286709279129603,1347491738,Directed,,772,,,1347491738,0.005131964809384164
1062862212,710520401735057409,Directed,,773,,,710520401735057409,0.022727272727272728
1083827976284921856,1364298062919794688,Directed,,774,,,1364298062919794688,1.0
1432941587324092418,1472675382671380482,Directed,,775,,,1472675382671380482,0.0
1191558961,1401075900477841411,Directed,,776,,,1401075900477841411,0.036656891495601175
1333682800948547585,1364298062919794688,Directed,,777,,,1364298062919794688,1.0
2353672568,1364298062919794688,Directed,,778,,,1364298062919794688,1.0
468441125,1401075900477841411,Directed,,779,,,1401075900477841411,0.036656891495601175
809523195392966657,1364298062919794688,Directed,,780,,,1364298062919794688,1.0
1225341095699238913,1364298062919794688,Directed,,781,,,1364298062919794688,1.0
2353672568,1383698470389706753,Directed,,782,,,1383698470389706753,0.0
1152958669883084801,1364298062919794688,Directed,,783,,,1364298062919794688,1.0
468441125,1364298062919794688,Directed,,784,,,1364298062919794688,1.0
1417466587351760905,1364298062919794688,Directed,,785,,,1364298062919794688,1.0
1205428460719620096,1347491738,Directed,,786,,,1347491738,0.005131964809384164
1353883423748796417,1917139915,Directed,,787,,,1917139915,0.0007331378299120235
1435613240332070922,1364298062919794688,Directed,,788,,,1364298062919794688,1.0
823379509,1364298062919794688,Directed,,789,,,1364298062919794688,1.0
4463456536,1364298062919794688,Directed,,790,,,1364298062919794688,1.0
939484063,1364298062919794688,Directed,,791,,,1364298062919794688,1.0
1254358978294931456,1364298062919794688,Directed,,792,,,1364298062919794688,1.0
57271548,1364298062919794688,Directed,,793,,,1364298062919794688,1.0
1468933392326610954,1364298062919794688,Directed,,794,,,1364298062919794688,1.0
1439545402542497796,1364298062919794688,Directed,,795,,,1364298062919794688,1.0
742397759991480320,1364298062919794688,Directed,,796,,,1364298062919794688,1.0
308121897,1364298062919794688,Directed,,797,,,1364298062919794688,1.0
1249822627700658176,919568303894515712,Directed,,798,,,919568303894515712,0.005131964809384164
1112110036984229893,1447476230517927936,Directed,,799,,,1447476230517927936,0.018328445747800588
1476948512,1364298062919794688,Directed,,800,,,1364298062919794688,1.0
321228288,919568303894515712,Directed,,801,,,919568303894515712,0.005131964809384164
1449349150290718726,919568303894515712,Directed,,802,,,919568303894515712,0.005131964809384164
917438823738626051,1364298062919794688,Directed,,803,,,1364298062919794688,1.0
1429938235082424324,1364298062919794688,Directed,,804,,,1364298062919794688,1.0
970720216551485440,1364298062919794688,Directed,,805,,,1364298062919794688,1.0
1426639026824564737,1364298062919794688,Directed,,806,,,1364298062919794688,1.0
1249412358637666304,1364298062919794688,Directed,,807,,,1364298062919794688,1.0
3719734875,1412500075,Directed,,808,,,1412500075,0.002932551319648094
540845601,1364298062919794688,Directed,,809,,,1364298062919794688,1.0
1319345300578967554,1391766884052254720,Directed,,810,,,1391766884052254720,0.062316715542521994
52679176,1364298062919794688,Directed,,811,,,1364298062919794688,1.0
2951425072,1364298062919794688,Directed,,812,,,1364298062919794688,1.0
1401425662401974279,1452309776117927938,Directed,,813,,,1452309776117927938,0.0
2736138412,1364298062919794688,Directed,,814,,,1364298062919794688,1.0
1352720317823803393,1364298062919794688,Directed,,815,,,1364298062919794688,1.0
4614494487,1364298062919794688,Directed,,816,,,1364298062919794688,1.0
946972735,1364298062919794688,Directed,,817,,,1364298062919794688,1.0
305255857,1364298062919794688,Directed,,818,,,1364298062919794688,1.0
468720469,1238800491632607232,Directed,,819,,,1238800491632607232,0.17082111436950145
733383127381487617,1364298062919794688,Directed,,820,,,1364298062919794688,1.0
555556029,1262780248019656707,Directed,,821,,,1262780248019656707,0.008064516129032258
972904701888028674,1364298062919794688,Directed,,822,,,1364298062919794688,1.0
1320296479437836288,1238800491632607232,Directed,,823,,,1238800491632607232,0.17082111436950145
761199432,1364298062919794688,Directed,,824,,,1364298062919794688,1.0
1409830264977645570,1453282570582568960,Directed,,825,,,1453282570582568960,0.0
3010293559,1364298062919794688,Directed,,826,,,1364298062919794688,1.0
540369500,1364298062919794688,Directed,,827,,,1364298062919794688,1.0
910481652,1364298062919794688,Directed,,828,,,1364298062919794688,1.0
1388269877291634688,1364298062919794688,Directed,,829,,,1364298062919794688,1.0
137643354,1364298062919794688,Directed,,830,,,1364298062919794688,1.0
850324301450555392,1364298062919794688,Directed,,831,,,1364298062919794688,1.0
1468933392326610954,923171889891209217,Directed,,832,,,923171889891209217,0.001466275659824047
1448920258446872585,1262780248019656707,Directed,,833,,,1262780248019656707,0.008064516129032258
437901548,1364298062919794688,Directed,,834,,,1364298062919794688,1.0
1090989921454747648,1364298062919794688,Directed,,835,,,1364298062919794688,1.0
1079672562857193472,1364298062919794688,Directed,,836,,,1364298062919794688,1.0
997450507751952384,1241488687134900229,Directed,,837,,,1241488687134900229,0.001466275659824047
2223326053,1364298062919794688,Directed,,838,,,1364298062919794688,1.0
708318936513777664,1364298062919794688,Directed,,839,,,1364298062919794688,1.0
1187380629085790208,1364298062919794688,Directed,,840,,,1364298062919794688,1.0
1310565298920136705,1364298062919794688,Directed,,841,,,1364298062919794688,1.0
1396729003382292484,1364298062919794688,Directed,,842,,,1364298062919794688,1.0
1418936140741156873,1364298062919794688,Directed,,843,,,1364298062919794688,1.0
1443994474301038595,1364298062919794688,Directed,,844,,,1364298062919794688,1.0
1462909584289320967,1364298062919794688,Directed,,845,,,1364298062919794688,1.0
1362134733271007243,1262780248019656707,Directed,,846,,,1262780248019656707,0.008064516129032258
3387134487,1364298062919794688,Directed,,847,,,1364298062919794688,1.0
2353382138,1364298062919794688,Directed,,848,,,1364298062919794688,1.0
1407376148602949635,1364298062919794688,Directed,,849,,,1364298062919794688,1.0
1021306837,1364298062919794688,Directed,,850,,,1364298062919794688,1.0
1368152558,1364298062919794688,Directed,,851,,,1364298062919794688,1.0
1045250911684169728,1364298062919794688,Directed,,852,,,1364298062919794688,1.0
1440030768571432968,1364298062919794688,Directed,,853,,,1364298062919794688,1.0
1260555080,1391766884052254720,Directed,,854,,,1391766884052254720,0.062316715542521994
1435736186975313921,1364298062919794688,Directed,,855,,,1364298062919794688,1.0
1409830264977645570,1364298062919794688,Directed,,856,,,1364298062919794688,1.0
1391766884052254720,1391766884052254720,Directed,,857,,,1391766884052254720,0.062316715542521994
1165229956122763265,1364298062919794688,Directed,,858,,,1364298062919794688,1.0
229160327,1364298062919794688,Directed,,859,,,1364298062919794688,1.0
1406528739798884353,1401075900477841411,Directed,,860,,,1401075900477841411,0.036656891495601175
430544226,1364298062919794688,Directed,,861,,,1364298062919794688,1.0
396691435,1364298062919794688,Directed,,862,,,1364298062919794688,1.0
1208291366918328320,1364298062919794688,Directed,,863,,,1364298062919794688,1.0
1455293360051216385,1364298062919794688,Directed,,864,,,1364298062919794688,1.0
973247240822280192,1364298062919794688,Directed,,865,,,1364298062919794688,1.0
469111179,1095412353427013633,Directed,,866,,,1095412353427013633,0.06818181818181818
3294572332,1364298062919794688,Directed,,867,,,1364298062919794688,1.0
950098070771036160,1364298062919794688,Directed,,868,,,1364298062919794688,1.0
235712668,1364298062919794688,Directed,,869,,,1364298062919794688,1.0
168782371,1364298062919794688,Directed,,870,,,1364298062919794688,1.0
1430984925273104389,1364298062919794688,Directed,,871,,,1364298062919794688,1.0
1390018122707517444,1364298062919794688,Directed,,872,,,1364298062919794688,1.0
283416650,1364298062919794688,Directed,,873,,,1364298062919794688,1.0
1265027879584370689,1364298062919794688,Directed,,874,,,1364298062919794688,1.0
20552360,1364298062919794688,Directed,,875,,,1364298062919794688,1.0
1450062950010691590,1438546161955229703,Directed,,876,,,1438546161955229703,0.025659824046920823
408084708,1364298062919794688,Directed,,877,,,1364298062919794688,1.0
833443843664117760,1364298062919794688,Directed,,878,,,1364298062919794688,1.0
1020502986,1364298062919794688,Directed,,879,,,1364298062919794688,1.0
1456208553715380224,1401075900477841411,Directed,,880,,,1401075900477841411,0.036656891495601175
1245225642003660800,1095412353427013633,Directed,,881,,,1095412353427013633,0.06818181818181818
230284385,710520401735057409,Directed,,882,,,710520401735057409,0.022727272727272728
865205076159344640,1364298062919794688,Directed,,883,,,1364298062919794688,1.0
598772700,1364298062919794688,Directed,,884,,,1364298062919794688,1.0
1385397686,2175887381,Directed,,885,,,2175887381,0.013929618768328446
833248994390335488,1155459166380744709,Directed,,886,,,1155459166380744709,0.2368035190615836
99369286,1364298062919794688,Directed,,887,,,1364298062919794688,1.0
1380302501812047872,1238800491632607232,Directed,,888,,,1238800491632607232,0.17082111436950145
4645281629,1446432167513542673,Directed,,889,,,1446432167513542673,0.0007331378299120235
462727397,1262780248019656707,Directed,,890,,,1262780248019656707,0.008064516129032258
2203429105,1405120559755759618,Directed,,891,,,1405120559755759618,0.008064516129032258
1186406702,1364298062919794688,Directed,,892,,,1364298062919794688,1.0
1460246270757552128,1364298062919794688,Directed,,893,,,1364298062919794688,1.0
3243517432,1238800491632607232,Directed,,894,,,1238800491632607232,0.17082111436950145
2585035709,1364298062919794688,Directed,,895,,,1364298062919794688,1.0
1347233231180017666,1401075900477841411,Directed,,896,,,1401075900477841411,0.036656891495601175
1244386531,1401075900477841411,Directed,,897,,,1401075900477841411,0.036656891495601175
872154172661149697,1364298062919794688,Directed,,898,,,1364298062919794688,1.0
965685004507537408,1364298062919794688,Directed,,899,,,1364298062919794688,1.0
1090357716609101830,1238800491632607232,Directed,,900,,,1238800491632607232,0.17082111436950145
1133374725764337672,1364298062919794688,Directed,,901,,,1364298062919794688,1.0
832999521739214848,1155459166380744709,Directed,,902,,,1155459166380744709,0.2368035190615836
1013117294,1364298062919794688,Directed,,903,,,1364298062919794688,1.0
447383139,1364298062919794688,Directed,,904,,,1364298062919794688,1.0
1204669725151780864,1391766884052254720,Directed,,905,,,1391766884052254720,0.062316715542521994
4611000693,1238800491632607232,Directed,,906,,,1238800491632607232,0.17082111436950145
2941915384,872076729535406080,Directed,,907,,,872076729535406080,0.15102639296187684
1445508753684451335,1364298062919794688,Directed,,908,,,1364298062919794688,1.0
1436670330953773062,1364298062919794688,Directed,,909,,,1364298062919794688,1.0
1333059069352013824,710579736519512064,Directed,,910,,,710579736519512064,0.008797653958944282
1240786200,1238800491632607232,Directed,,911,,,1238800491632607232,0.17082111436950145
4549605137,1238800491632607232,Directed,,912,,,1238800491632607232,0.17082111436950145
1453217081365831684,1364298062919794688,Directed,,913,,,1364298062919794688,1.0
1454518436785176578,1238800491632607232,Directed,,914,,,1238800491632607232,0.17082111436950145
363701163,1413591361186672642,Directed,,915,,,1413591361186672642,0.01466275659824047
1450062950010691590,1364298062919794688,Directed,,916,,,1364298062919794688,1.0
1237074431903764480,1238800491632607232,Directed,,917,,,1238800491632607232,0.17082111436950145
2197175103,1401075900477841411,Directed,,918,,,1401075900477841411,0.036656891495601175
1428603283531309061,1238800491632607232,Directed,,919,,,1238800491632607232,0.17082111436950145
1430032390366375936,872076729535406080,Directed,,920,,,872076729535406080,0.15102639296187684
404310336,450483607,Directed,,921,,,450483607,0.0
404310336,1197417991689912320,Directed,,922,,,1197417991689912320,0.0
701896132,1364298062919794688,Directed,,923,,,1364298062919794688,1.0
1401072119568650240,1364298062919794688,Directed,,924,,,1364298062919794688,1.0
404310336,1061995816708124673,Directed,,925,,,1061995816708124673,0.0021994134897360706
358626243,1360232480,Directed,,926,,,1360232480,0.13636363636363635
1248307267,1204566027918618624,Directed,,927,,,1204566027918618624,0.0007331378299120235
37078637,1472508570109460480,Directed,,928,,,1472508570109460480,0.0
1294610060262481920,1401075900477841411,Directed,,929,,,1401075900477841411,0.036656891495601175
1451961097016184838,1364298062919794688,Directed,,930,,,1364298062919794688,1.0
1245225642003660800,1401075900477841411,Directed,,931,,,1401075900477841411,0.036656891495601175
1154496122737627137,1474279820146139146,Directed,,932,,,1474279820146139146,0.004398826979472141
1250825548756107264,1204566027918618624,Directed,,933,,,1204566027918618624,0.0007331378299120235
440247035,1095412353427013633,Directed,,934,,,1095412353427013633,0.06818181818181818
3172430939,1364298062919794688,Directed,,935,,,1364298062919794688,1.0
417076397,2175887381,Directed,,936,,,2175887381,0.013929618768328446
96960470,1155459166380744709,Directed,,937,,,1155459166380744709,0.2368035190615836
2806077372,1238800491632607232,Directed,,938,,,1238800491632607232,0.17082111436950145
1651052388,1238800491632607232,Directed,,939,,,1238800491632607232,0.17082111436950145
1313354509968642048,722641382,Directed,,940,,,722641382,0.020527859237536656
1434056961557925888,1471591490275192847,Directed,,941,,,1471591490275192847,0.0
1173223843,994117492866998272,Directed,,942,,,994117492866998272,0.0021994134897360706
404946715,1364298062919794688,Directed,,943,,,1364298062919794688,1.0
1220637330,1364298062919794688,Directed,,944,,,1364298062919794688,1.0
1158716606723317760,1364298062919794688,Directed,,945,,,1364298062919794688,1.0
1381505122174402565,1401075900477841411,Directed,,946,,,1401075900477841411,0.036656891495601175
1423614587153305600,1238800491632607232,Directed,,947,,,1238800491632607232,0.17082111436950145
1423614587153305600,1238800491632607232,Directed,,948,,,1238800491632607232,0.17082111436950145
1407037777464672261,1448727801411026944,Directed,,949,,,1448727801411026944,0.002932551319648094
4192961459,1467391012460969987,Directed,,950,,,1467391012460969987,0.001466275659824047
1436400225292259360,1238800491632607232,Directed,,951,,,1238800491632607232,0.17082111436950145
4192961459,1238800491632607232,Directed,,952,,,1238800491632607232,0.17082111436950145
1159853921227198464,1238800491632607232,Directed,,953,,,1238800491632607232,0.17082111436950145
1388269877291634688,1350851479045877763,Directed,,954,,,1350851479045877763,0.0036656891495601175
928373996306993152,1238800491632607232,Directed,,955,,,1238800491632607232,0.17082111436950145
126727689,1360232480,Directed,,956,,,1360232480,0.13636363636363635
71593119,1238800491632607232,Directed,,957,,,1238800491632607232,0.17082111436950145
3244161467,722641382,Directed,,958,,,722641382,0.020527859237536656
1398594706683142149,1364298062919794688,Directed,,959,,,1364298062919794688,1.0
2436207123,1401075900477841411,Directed,,960,,,1401075900477841411,0.036656891495601175
1288901307093450752,1364298062919794688,Directed,,961,,,1364298062919794688,1.0
71593119,1467391012460969987,Directed,,962,,,1467391012460969987,0.001466275659824047
1298528549591224320,1238800491632607232,Directed,,963,,,1238800491632607232,0.17082111436950145
1268998861101596680,2612305668,Directed,,964,,,2612305668,0.0036656891495601175
1249678210314502144,1238800491632607232,Directed,,965,,,1238800491632607232,0.17082111436950145
447251003,1262780248019656707,Directed,,966,,,1262780248019656707,0.008064516129032258
593523410,1364298062919794688,Directed,,967,,,1364298062919794688,1.0
468720469,1364298062919794688,Directed,,968,,,1364298062919794688,1.0
1369668257347739648,1447476230517927936,Directed,,969,,,1447476230517927936,0.018328445747800588
1250825548756107264,2612305668,Directed,,970,,,2612305668,0.0036656891495601175
1003259834886754304,1474279820146139146,Directed,,971,,,1474279820146139146,0.004398826979472141
2442402100,86938862,Directed,,972,,,86938862,0.004398826979472141
1477983924,1364298062919794688,Directed,,973,,,1364298062919794688,1.0
1423246370597752832,1238800491632607232,Directed,,974,,,1238800491632607232,0.17082111436950145
1473971655064104965,1155459166380744709,Directed,,975,,,1155459166380744709,0.2368035190615836
2871320398,1350851479045877763,Directed,,976,,,1350851479045877763,0.0036656891495601175
2363922944,86938862,Directed,,977,,,86938862,0.004398826979472141
455888650,1323040160,Directed,,978,,,1323040160,0.0036656891495601175
1473222827218247681,1473222827218247681,Directed,,979,,,1473222827218247681,0.0
1434078813063876608,1238800491632607232,Directed,,980,,,1238800491632607232,0.17082111436950145
842378066,1262780248019656707,Directed,,981,,,1262780248019656707,0.008064516129032258
1427632842075475968,1447476230517927936,Directed,,982,,,1447476230517927936,0.018328445747800588
2175541491,1238800491632607232,Directed,,983,,,1238800491632607232,0.17082111436950145
1227171998356443136,1467954714788700169,Directed,,984,,,1467954714788700169,0.0
174643719,1364298062919794688,Directed,,985,,,1364298062919794688,1.0
985259745975197696,1385660793031696388,Directed,,986,,,1385660793031696388,0.0021994134897360706
215735286,1323040160,Directed,,987,,,1323040160,0.0036656891495601175
1436670330953773062,493838022,Directed,,988,,,493838022,0.0
1617818378,1401075900477841411,Directed,,989,,,1401075900477841411,0.036656891495601175
1427249764849094656,1364298062919794688,Directed,,990,,,1364298062919794688,1.0
2845018504,1323040160,Directed,,991,,,1323040160,0.0036656891495601175
1073339297355456512,1401075900477841411,Directed,,992,,,1401075900477841411,0.036656891495601175
1265591553642414081,1238800491632607232,Directed,,993,,,1238800491632607232,0.17082111436950145
2951425072,1438546161955229703,Directed,,994,,,1438546161955229703,0.025659824046920823
1076779266619121665,1323040160,Directed,,995,,,1323040160,0.0036656891495601175
1610780311,1401075900477841411,Directed,,996,,,1401075900477841411,0.036656891495601175
1463451886741123072,720298583296061440,Directed,,997,,,720298583296061440,0.0021994134897360706
1125440833099112448,1350851479045877763,Directed,,998,,,1350851479045877763,0.0036656891495601175
424084271,1401075900477841411,Directed,,999,,,1401075900477841411,0.036656891495601175
1429563488263868418,1917139915,Directed,,1000,,,1917139915,0.0007331378299120235
1158758131448590336,1401075900477841411,Directed,,1001,,,1401075900477841411,0.036656891495601175
1421716917358891012,1401075900477841411,Directed,,1002,,,1401075900477841411,0.036656891495601175
2431736100,1401075900477841411,Directed,,1003,,,1401075900477841411,0.036656891495601175
837019878611685383,1401075900477841411,Directed,,1004,,,1401075900477841411,0.036656891495601175
1186406702,1401075900477841411,Directed,,1005,,,1401075900477841411,0.036656891495601175
1462855658349465608,1155459166380744709,Directed,,1006,,,1155459166380744709,0.2368035190615836
761199432,1323040160,Directed,,1007,,,1323040160,0.0036656891495601175
864546176,1401075900477841411,Directed,,1008,,,1401075900477841411,0.036656891495601175
2166592992,489693440,Directed,,1009,,,489693440,0.0
1167033145411231750,1401075900477841411,Directed,,1010,,,1401075900477841411,0.036656891495601175
2586355176,1438546161955229703,Directed,,1011,,,1438546161955229703,0.025659824046920823
276026459,1350851479045877763,Directed,,1012,,,1350851479045877763,0.0036656891495601175
2436207123,1095412353427013633,Directed,,1013,,,1095412353427013633,0.06818181818181818
1435676887603458061,1364298062919794688,Directed,,1014,,,1364298062919794688,1.0
1435676887603458061,1364298062919794688,Directed,,1015,,,1364298062919794688,1.0
1435676887603458061,1364298062919794688,Directed,,1016,,,1364298062919794688,1.0
704418409723904001,1364298062919794688,Directed,,1017,,,1364298062919794688,1.0
1427276891023626240,1401075900477841411,Directed,,1018,,,1401075900477841411,0.036656891495601175
521164308,35259388,Directed,,1019,,,35259388,0.001466275659824047
856215728,1095412353427013633,Directed,,1020,,,1095412353427013633,0.06818181818181818
1095418857689358336,500748464,Directed,,1021,,,500748464,0.009530791788856305
3051218620,919568303894515712,Directed,,1022,,,919568303894515712,0.005131964809384164
499876766,1095412353427013633,Directed,,1023,,,1095412353427013633,0.06818181818181818
134923768,2175887381,Directed,,1024,,,2175887381,0.013929618768328446
1369005530,1401075900477841411,Directed,,1025,,,1401075900477841411,0.036656891495601175
2713176561,1438546161955229703,Directed,,1026,,,1438546161955229703,0.025659824046920823
1435676887603458061,1428856345470676998,Directed,,1027,,,1428856345470676998,0.001466275659824047
756540680839782400,872076729535406080,Directed,,1028,,,872076729535406080,0.15102639296187684
1074410824595398657,1262780248019656707,Directed,,1029,,,1262780248019656707,0.008064516129032258
1262146004931039235,919568303894515712,Directed,,1030,,,919568303894515712,0.005131964809384164
450555112,1364298062919794688,Directed,,1031,,,1364298062919794688,1.0
1076836690625466370,2175887381,Directed,,1032,,,2175887381,0.013929618768328446
1266404263120572418,1447476230517927936,Directed,,1033,,,1447476230517927936,0.018328445747800588
57271548,1401075900477841411,Directed,,1034,,,1401075900477841411,0.036656891495601175
864546176,1447476230517927936,Directed,,1035,,,1447476230517927936,0.018328445747800588
1159853921227198464,1238800491632607232,Directed,,1036,,,1238800491632607232,0.17082111436950145
854810856789561345,1401075900477841411,Directed,,1037,,,1401075900477841411,0.036656891495601175
390208721,1364298062919794688,Directed,,1038,,,1364298062919794688,1.0
57271548,1238800491632607232,Directed,,1039,,,1238800491632607232,0.17082111436950145
1617818378,1095412353427013633,Directed,,1040,,,1095412353427013633,0.06818181818181818
834419884205469696,1364298062919794688,Directed,,1041,,,1364298062919794688,1.0
1367973715,1412500075,Directed,,1042,,,1412500075,0.002932551319648094
2363922944,1417369635536711707,Directed,,1043,,,1417369635536711707,0.0
4872258489,1360232480,Directed,,1044,,,1360232480,0.13636363636363635
2247093145,1364298062919794688,Directed,,1045,,,1364298062919794688,1.0
988772702,1364298062919794688,Directed,,1046,,,1364298062919794688,1.0
1217493838731804672,1401075900477841411,Directed,,1047,,,1401075900477841411,0.036656891495601175
1334088460257386500,1364298062919794688,Directed,,1048,,,1364298062919794688,1.0
146738509,1447476230517927936,Directed,,1049,,,1447476230517927936,0.018328445747800588
1207998287233597442,1364298062919794688,Directed,,1050,,,1364298062919794688,1.0
3345562895,1447476230517927936,Directed,,1051,,,1447476230517927936,0.018328445747800588
1435137407343550468,1438546161955229703,Directed,,1052,,,1438546161955229703,0.025659824046920823
494172683,1447476230517927936,Directed,,1053,,,1447476230517927936,0.018328445747800588
1422573109413138434,1405120559755759618,Directed,,1054,,,1405120559755759618,0.008064516129032258
1030314894,1447476230517927936,Directed,,1055,,,1447476230517927936,0.018328445747800588
476038082,1262780248019656707,Directed,,1056,,,1262780248019656707,0.008064516129032258
1890600458,1447476230517927936,Directed,,1057,,,1447476230517927936,0.018328445747800588
528326960,1262780248019656707,Directed,,1058,,,1262780248019656707,0.008064516129032258
1456547128155820032,1364298062919794688,Directed,,1059,,,1364298062919794688,1.0
834419884205469696,1364298062919794688,Directed,,1060,,,1364298062919794688,1.0
502998687,1262780248019656707,Directed,,1061,,,1262780248019656707,0.008064516129032258
1949424703,722641382,Directed,,1062,,,722641382,0.020527859237536656
1275154423,1095412353427013633,Directed,,1063,,,1095412353427013633,0.06818181818181818
1364225080859926540,872076729535406080,Directed,,1064,,,872076729535406080,0.15102639296187684
499655831,1401075900477841411,Directed,,1065,,,1401075900477841411,0.036656891495601175
779648076,919568303894515712,Directed,,1066,,,919568303894515712,0.005131964809384164
1123179943037423617,1447476230517927936,Directed,,1067,,,1447476230517927936,0.018328445747800588
1466332452809584643,1430242480822394885,Directed,,1068,,,1430242480822394885,0.0021994134897360706
4878889895,1364298062919794688,Directed,,1069,,,1364298062919794688,1.0
565662465,872076729535406080,Directed,,1070,,,872076729535406080,0.15102639296187684
568418849,1364298062919794688,Directed,,1071,,,1364298062919794688,1.0
2511094693,1364298062919794688,Directed,,1072,,,1364298062919794688,1.0
201789369,1364298062919794688,Directed,,1073,,,1364298062919794688,1.0
960110310530142208,1238800491632607232,Directed,,1074,,,1238800491632607232,0.17082111436950145
2216051760,1364298062919794688,Directed,,1075,,,1364298062919794688,1.0
610288720,1385660793031696388,Directed,,1076,,,1385660793031696388,0.0021994134897360706
1207998287233597442,1364298062919794688,Directed,,1077,,,1364298062919794688,1.0
1457843622439702531,1364298062919794688,Directed,,1078,,,1364298062919794688,1.0
799219281451958272,1364298062919794688,Directed,,1079,,,1364298062919794688,1.0
3366460893,1364298062919794688,Directed,,1080,,,1364298062919794688,1.0
1370300701,1364298062919794688,Directed,,1081,,,1364298062919794688,1.0
475732955,1364298062919794688,Directed,,1082,,,1364298062919794688,1.0
3303206327,1364298062919794688,Directed,,1083,,,1364298062919794688,1.0
174210451,1364298062919794688,Directed,,1084,,,1364298062919794688,1.0
2175541491,1238800491632607232,Directed,,1085,,,1238800491632607232,0.17082111436950145
702758072629010432,1044352496624431105,Directed,,1086,,,1044352496624431105,0.001466275659824047
1076836690625466370,1364298062919794688,Directed,,1087,,,1364298062919794688,1.0
1106654538512154624,1447476230517927936,Directed,,1088,,,1447476230517927936,0.018328445747800588
1433103620413788164,872076729535406080,Directed,,1089,,,872076729535406080,0.15102639296187684
850324301450555392,1364298062919794688,Directed,,1090,,,1364298062919794688,1.0
1449522308322938881,1364298062919794688,Directed,,1091,,,1364298062919794688,1.0
1143393739,1364298062919794688,Directed,,1092,,,1364298062919794688,1.0
1468933392326610954,500748464,Directed,,1093,,,500748464,0.009530791788856305
1429938235082424324,1364298062919794688,Directed,,1094,,,1364298062919794688,1.0
4645281629,1405120559755759618,Directed,,1095,,,1405120559755759618,0.008064516129032258
1275085404442591233,1364298062919794688,Directed,,1096,,,1364298062919794688,1.0
1035460693,1364298062919794688,Directed,,1097,,,1364298062919794688,1.0
1156225273928527872,1364298062919794688,Directed,,1098,,,1364298062919794688,1.0
1125440833099112448,1155459166380744709,Directed,,1099,,,1155459166380744709,0.2368035190615836
792793865489117184,1364298062919794688,Directed,,1100,,,1364298062919794688,1.0
710554164770816000,1155459166380744709,Directed,,1101,,,1155459166380744709,0.2368035190615836
1077644550,872076729535406080,Directed,,1102,,,872076729535406080,0.15102639296187684
1380854935189909506,1233137999682113537,Directed,,1103,,,1233137999682113537,0.0
1447131849482964993,1364298062919794688,Directed,,1104,,,1364298062919794688,1.0
1398897288098033667,1438546161955229703,Directed,,1105,,,1438546161955229703,0.025659824046920823
837019878611685383,1430242480822394885,Directed,,1106,,,1430242480822394885,0.0021994134897360706
1459614332141064200,1364298062919794688,Directed,,1107,,,1364298062919794688,1.0
1473720837857492999,1413591361186672642,Directed,,1108,,,1413591361186672642,0.01466275659824047
3225971279,1095412353427013633,Directed,,1109,,,1095412353427013633,0.06818181818181818
