Id,Label,Interval
1473383823626940416,fabiopieranton1,
1473383600628420608,DavideOberta,
1473382977979756545,fabiopieranton1,
1473382856835612674,Narcodelladeci1,
1473382727151984648,Vetro1969,
1473382598978281477,LiberoFreedom,
1473382504677715971,ParcoBuoi,
1473382206194208774,Rojas3299,
1473382177081643012,Chicchi30034355,
1473382159528439812,fghiosso,
1473382099197603843,GianniVezzani1,
1473379296597221390,elenaruggeri2,
1473378639475531778,shopenauerwho,
1473377836572549127,Nora90220792,
1473377730217623552,Marco94607833,
1473377558372700164,lucacroc71,
1473377510188593152,dok2172,
1473376974697639937,fede20412,
1473376375352475650,Dedalus12470353,
1473376358898315265,maurogab1,
1473375797545246724,Mikepub1,
1473375531613790208,MassimoVicario,
1473374866283900931,GiuseppeGp86g,
1473374419661819908,TemaMarco60,
1473374356566941698,Raymond90270496,
1473374236068782082,GINAMONTANAGRR,
1473373975216545801,EsoticoFabio,
1473373850423504897,Ariel2575,
1473373711273189381,GiovannaPalomb3,
1473373575344271360,chepiero19,
1473373372990033931,paoloabbadir,
1473373336826789891,Ariel2575,
1473372749754208264,maurizio_braghi,
1473372294877696012,CarpaneseSilva1,
1473371933798551565,partenopeoswiss,
1473371092643237890,ROBERTOViVi1,
1473370895553077255,Freak_Nick_,
1473369630018347014,lamadellafossa,
1473368901757112321,Elisabe09154658,
1473368678980898831,ANTONELLA844,
1473368639214608394,SAnarchia,
1473368039416606724,mandaro61,
1473367897489780736,viaggrego,
1473367865076195337,Antonio43957167,
1473366027979350023,Rosskitty77,
1473365925114093568,PheonixIt,
1473365744633225225,DobbyPlayChess,
1473365228008181762,GilCohen21,
1473365094956474380,albiuno,
1473364722019885059,modamanager,
1473363331180376066,JoKakamuKazz,
1473362873850212353,alessandro1846,
1473362459037769731,PosapianoR,
1473362291236249606,dileguossi,
1473362175771164673,chrcapuano,
1473362001623719940,DM_Deluca,
1473361640867475473,Danielasolare61,
1473361409446531073,gitokko,
1473360286396657672,robymark1,
1473359818358501376,Aarsenalabroni1,
1473359460232007684,brikka69,
1473358835544961033,RomanatoM,
1473358157044985867,MrtglcCh,
1473356972976181248,corrado_savio,
1473355428792786947,BiascoSimona,
1473354688158441473,Ilmedioevale,
1473354501658750977,GiacomoFaletti,
1473354433568428039,david_zhri8,
1473354384105000962,accidentiame,
1473354328186494976,StudioZappa,
1473354299455557636,Peppe_Doronzo,
1473353303337705482,Max53156778,
1473352862461841412,steganiania,
1473352834687111171,paolovarsi1,
1473352681599250437,mauronycity,
1473352586505900036,monicarinca,
1473352295391891456,gufolibero,
1473352240694018058,filomenavizza,
1473351265002344450,AntigoneCris,
1473351223461957636,PKarpoi,
1473350928006852610,MaridaPistono,
1473348970994876427,cathyDS_26,
1473348845555929090,mart1namichiel1,
1473348627875651594,cathyDS_26,
1473348399885860864,ironman160865,
1473347969789349892,peggiosatira,
1473347560668635140,AleksL74,
1473347212843307012,DemosLandia,
1473347096916934666,Kealkill5,
1473346078892298242,AgilUlf900,
1473345947765727234,Peter_Italy,
1473345784980643840,ilpalombaro,
1473345282318471172,Dadazyb,
1473345020962951171,Filipposixflag,
1473343485789057027,Peter_Italy,
1473343459578814467,zarkon85,
1473343193211097092,Ernesto23710724,
1473342364899028993,catesi79,
1473340921072787465,75Ginny,
1473339676199374848,fede20412,
1473339029831798785,AnnaP1953,
1473338725690232836,kategullo75,
1473338215700512775,aranciaverde,
1473337537351630857,Nico01042014,
1473336975621042181,MyWorld5426,
1473336950375464965,mariuccia12345,
1473336392746999831,LucianaPascali3,
1473336194499059715,Vincent20896893,
1473336193656016908,GianlucaZx,
1473335904215388167,marrocco52,
1473335903590440961,Venere781,
1473335467638677505,eroe_max,
1473334585043951620,Nicola23453287,
1473332298137444358,Testament73,
1473331972827197442,Luckyma89652325,
1473331180170797057,komba_vany,
1473330239879143427,Diego_Bruno80,
1473329875633250311,russopino65,
1473329511013965824,Sv6714,
1473328358234726403,GianandreaGorla,
1473327242117894149,TaniaHammer1,
1473327213722353670,TaniaHammer1,
1473327188728586251,TaniaHammer1,
1473325841203486727,hiboss_hiboss,
1473325734231957506,JJ1897JJ,
1473324121106886661,Alexct9,
1473323966831988741,Soffrodinsomma,
1473322367329918984,ddinno,
1473321460500508681,nerimatteo,
1473320701650161666,evelynbani,
1473320126531391498,Ariel2575,
1473319533817614336,ninacs81,
1473318571124084741,emilio05714955,
1473318079203627011,zannazyu,
1473317688609017866,Piero42395724,
1473317320617517057,giorgiaa26,
1473316721129885698,PatriziaToffol2,
1473316594352898059,Isabell87630000,
1473316048866840576,feltlikelove,
1473315311457816580,PuntoCriticoWeb,
1473314129863663628,infosferanews,
1473313790959796233,HexHyte,
1473313769925267466,HexHyte,
1473313754398003211,HexHyte,
1473313713574891520,HexHyte,
1473313697338691588,StefanoDelCarr2,
1473311778360762379,CinziaVezzoli,
1473311739139825675,Ariel2575,
1473309385665429511,afrodite1969,
1473308623870861320,soniabetz1,
1473307911329832962,guglielmi_mary,
1473307465693413377,LucioEnBolivia,
1473307436626944003,Domsca20x,
1473306938729537551,HaStatoTrump,
1473306866340007936,levante74,
1473306243137691649,CedroneBruno,
1473305582107082756,komba_vany,
1473305491606544392,maxmaximum63,
1473305250555699208,Mikepub1,
1473304953758400514,DavidG__,
1473304523427004427,mariobbbrega,
1473304354069307396,aldo_rovi,
1473303942985658371,anodo59,
1473302697034063883,Biagiothai,
1473301170773016576,hotgrlbum,
1473300760066768899,vincengiove,
1473300525420531712,Maryljacb,
1473299310179721218,JeanMartin72,
1473299262784086016,JeanMartin72,
1473298899104378883,JeanMartin72,
1473298874941026304,JeanMartin72,
1473298771559829505,JeanMartin72,
1473297674015318018,paoloabbadir,
1473297596609351685,GayaVV2,
1473296839860445189,JeanMartin72,
1473296813679693834,JeanMartin72,
1473296784164282371,pigi74,
1473296700357988353,Gabriel92173003,
1473296534917861376,mrmnft,
1473296456207552517,GayaVV2,
1473296456027185159,JeanMartin72,
1473296408019144704,JeanMartin72,
1473296362682863620,JeanMartin72,
1473296256722161666,GayaVV2,
1473296218386317318,mrmnft,
1473296023099486213,Gabriel92173003,
1473295640889372682,MarchePinna,
1473295189280268289,4Tchat,
1473294826661625858,Vvelasciavivere,
1473294383466389504,Cris94737949,
1473294356098465805,chiarapellegri9,
1473293479543517184,Sveva246,
1473292469626458114,Gabrigrifo1,
1473292422897623044,federicafavero,
1473292068239855620,Venere781,
1473291901163999242,succodilimone1,
1473290999166377984,Stefania_1972,
1473290482608447489,baccy74,
1473288728202334209,salvo040367,
1473287262850985994,MorganF25402112,
1473286895702528003,acquario25,
1473286715511033862,LoriLorypaolo,
1473285557618884612,marco_turetta,
1473285062569431042,fabio_ghiglione,
1473284963479003137,ale_battini,
1473284890456215559,fabrizio1972b,
1473284551023677442,francobozzetti,
1473283939934605317,valeriafrasca,
1473283692780998662,MonicaMofanta,
1473283150419841025,AleB36178648,
1473282968072433669,Nessuno01333091,
1473281006543200275,4Tchat,
1473280864352182278,danilocaruso78,
1473280688879194116,GianMcdr,
1473280333030305798,TytoAlb82433730,
1473279950065213441,serenel14278447,
1473279684267941889,Ferdi210379,
1473279673941598209,Maurofabio31,
1473279127440535559,giovannitrivel3,
1473278864256344070,manu_etoile,
1473278450664419334,BenSeba62317259,
1473278334025048064,PAOLAGOSTINI,
1473277613116469252,ModernoAlex,
1473277310937747456,IntSovranista,
1473276815460425729,GPTurchi,
1473276727136825345,roby011268,
1473276586669580299,silvia92745700,
1473275772416757760,rodcostakiwi,
1473275470468763659,carlokarl,
1473275437707055108,FabioFZ3,
1473275192902311936,Bluerose6898,
1473272924371042312,monica84031149,
1473272469440147456,SimonGrasso,
1473272318252269575,brusco25,
1473271954455113728,Yogaolic,
1473271525851676674,Nadiapiani,
1473269374995869706,Adm_Ackbar_1983,
1473268587171303426,ilarysotgiu1,
1473267706086449158,Alessan89992735,
1473267382118400004,mark_dive,
1473267279618007042,giulyvacc,
1473266741212028931,Raymond90270496,
1473265777906171916,GianandreaGorla,
1473264377524588548,Il_Populista_,
1473264195370115076,CiaoGrosso,
1473264153628495873,FioreFio4,
1473263848421568512,dottorossonero,
1473263712995880961,AnnaMariaCastel,
1473262670396772356,Ale79Friul,
1473262083106123791,Carlo10309,
1473262015854661632,bwin1966,
1473261832752308225,Cristia05271758,
1473260875695931395,ABrusaaa,
1473260336602046472,natyslucevita,
1473260232327544834,BuIISitting,
1473259837496643587,Luckyma89652325,
1473259719372455939,dado75x,
1473259704008777731,GhitaIacono,
1473259007674654722,RevengeEmi,
1473258954457288708,RevengeEmi,
1473258743982866441,MarabottoMP,
1473258646884737024,bordienrico,
1473258312347049986,emmerudes,
1473258098676703233,RevengeEmi,
1473258008255897600,ProfetiGiulia,
1473257545204740107,Mariang47614228,
1473256998271700993,RevengeEmi,
1473256971046375425,LauraValli,
1473256809100021762,Pi2Ze2ta,
1473256683094876163,Khris_St,
1473256680821596166,simo_mk,
1473254150737735685,SmartWolf20july,
1473253732481748998,DiegoCa_73,
1473253580530495496,stevelaces,
1473253407263805441,tuttologo2000,
1473253288392941573,M4rco1973,
1473253267551494152,76Pier,
1473253047233036290,Vale339Vale,
1473251807749152769,tizianaoriana,
1473251583995568131,LauraValli,
1473251489527353348,mirella2spa,
1473251321994170373,avv_gr,
1473250579308855299,Dondolino72,
1473250222885199875,gilardisil,
1473250046523101190,viralvideovlogs,
1473250040768569350,Mariang47614228,
1473249226184347648,polloncombinag5,
1473248425537937410,Vvelasciavivere,
1473247335517990917,komba_vany,
1473247271349272581,Borimail15X,
1473247176990105600,luglio1972,
1473246935817596931,Agnolut,
1473246688055894018,Brubbis01,
1473246687707676677,Doc101Doc,
1473246683505086465,1solocapitan,
1473246592018878469,eowyn962010,
1473246420241108996,Brubbis01,
1473246161603604481,LPincia,
1473245801639993345,Tittina93lameyo,
1473245519493447680,so_matic,
1473244999903027205,NazzarenoMi,
1473244341883871234,LuigiF97101292,
1473244311349252099,roxytox11,
1473243899242160128,AltoTagliato,
1473243385293328384,MaurizioFuochi,
1473242752028659712,mirko76vicenza,
1473242673075171340,Tribonacci1,
1473242466308526088,mariecristineb1,
1473242352487649280,eris_oje,
1473241966649430019,MondoTlc,
1473241770209206277,MondoTlc,
1473241515203907586,babitabby,
1473241298257817601,Marco1999Busa,
1473241143467028482,gioman73,
1473240788796645377,marziodb,
1473240716994392066,bb_1774,
1473239507797360643,MaurizioGamba78,
1473239357557514242,LucaSp1d3rm,
1473238741804363781,Annalis04484378,
1473238242761879555,LargeDenis,
1473238036368531456,adeleblabla95,
1473238018504933380,EvaGeminati,
1473237844508479494,haveabitcoin,
1473237804712964102,OmarJordan54,
1473236668249522180,WilliamXIV_,
1473236560380403714,giuantvil,
1473236443241881605,metaanto,
1473236209388425217,LudovicoFVisen1,
1473235120547151875,Claudia_2774,
1473234804464365568,TonusAldo,
1473234780670115844,TonusAldo,
1473234733375148040,MariaNadiaMai2,
1473234663762235398,quike1974,
1473234630971211783,LPincia,
1473234295569461253,leonessa1864,
1473234279383674883,monicarinca,
1473234036231397378,Carmela_oltre,
1473233334415282179,atweetfromvale,
1473233325405917189,CapitaleIl,
1473233063530401794,marcizzi6,
1473232761053978625,Gigadesires,
1473232733715537926,TonusAldo,
1473232667240026112,TonusAldo,
1473232659803422728,BuIISitting,
1473232577897062402,Janus02886680,
1473232196106391554,monicarinca,
1473231910327496705,VotaSpartaco,
1473230903640010759,JohnHard3,
1473230145964199945,silvias_72,
1473229786696884225,zaccog,
1473229743390609414,Spenk78,
1473229210915323904,gal_gio,
1473228860141584388,carlo_conforti,
1473228660996022274,Gaby45yo1,
1473228607577276420,silvias_72,
1473228254387580929,470simone,
1473227806716960770,staff36967903,
1473227596515184643,riccardosanna14,
1473226980891967488,Scontrosadrya,
1473226074687512578,FioreFio4,
1473225999726915593,Radio3tweet,
1473225972598153219,HalleyAitou,
1473224835216072708,blusewillis1,
1473224733701378057,xblunotte,
1473224704341250050,Mikepub1,
1473224377747578884,albertotozzi3,
1473223907159298048,OrizOrizzonte,
1473223653051539461,CordioliMirco,
1473223281281052675,Fabrizi80936813,
1473223163626541056,silvi_gio_2020,
1473223126809026561,AlbertoDazzani,
1473223024644136963,Dear_Inanna_Z,
1473222998937284610,silvi_gio_2020,
1473222835766181888,LB19712,
1473222755663458311,Dear_Inanna_Z,
1473222638126440449,vitcastagna,
1473222588499476481,rob_arci,
1473222495750823940,LB19712,
1473222272857083908,RaiNews,
1473222147019522053,AlexS8338,
1473221847500136448,Napalm51,
1473221742592208901,boletusatanas,
1473221485812715522,cuoreitaliano7,
1473221236176134149,MarySpes,
1473221105460654082,Profilo3Marco,
1473220715738537989,luigi_desio,
1473220332945350658,cindykia25644,
1473219777166340098,Pietro12846794,
1473218518946660352,the_hunterbig,
1473218152981012484,cindykia25644,
1473217892883779591,paolasalvetti,
1473217851423088644,AlessandroV1953,
1473217829616951299,MagiFausto,
1473217470613889024,Nicolet84520681,
1473217261532061697,criva222,
1473217243379118080,alessandro1846,
1473217109350100998,takethedate,
1473216957478494208,PaolaAnna8,
1473216661830385665,monsieuu,
1473216574609887233,ResPubl79983835,
1473216529705672706,francescolett11,
1473216518783709190,OmarJordan54,
1473216445333057539,LPincia,
1473216349455458314,autoctoNO_it,
1473216124430991362,ElisaCastelli84,
1473215748440997892,Anna302478978,
1473215743831552000,francescolett11,
1473215388586496000,benegesserit33,
1473214777828810755,Claudie9223,
1473214776398553090,invisiblearabs,
1473214710749216769,Albex751,
1473214558592544768,MonicaRossoNera,
1473214281537761283,salvataglia,
1473214260020981767,rikercommander,
1473214128022081545,Albex751,
1473213681974525956,PaolaAnna8,
1473213128225796096,TommyBrain,
1473213124606152708,TommyBrain,
1473213110727188481,IacobellisT,
1473213107174584329,IacobellisT,
1473212973506351107,paolobura1,
1473212932485955586,MenegazziMarina,
1473212763128442880,Simone891108401,
1473212325800955907,CordioliMirco,
1473212022842183685,LavoroLuogo,
1473211627558387712,BenedettaPetru6,
1473211433705951234,PKarpoi,
1473211193305280516,LaTentatrice,
1473210961540571137,pasqualezirpoli,
1473210865067429892,sant_px,
1473210842585964548,robymark1,
1473210709353897984,robymark1,
1473210590764015618,Zurito70,
1473210504688676864,CORDESCOM,
1473210226786684931,73rv,
1473210112185618435,missypippi,
1473210095282626560,Eo10374352,
1473209826410967046,StefaniaFalone,
1473209783096381441,shopenauerwho,
1473209657149775876,Edogio64,
1473209504212922372,TTNHEC,
1473208916184023048,Testament73,
1473208877063749632,charliecarla,
1473208269405577219,CarloSorrentini,
1473208260727562241,dodipertutti,
1473208097820880899,magicamirta,
1473207978195144708,Fidelio_H,
1473207966690164737,dina_poli,
1473207942203777025,siriapelle,
1473207134150082566,PieroVendramel,
1473207129871953923,alexstocco,
1473207125447004161,iostoconCRISTO,
1473207076260306944,DM_Deluca,
1473206814128984064,EsercitoBalanzo,
1473206707371352070,metaanto,
1473206570045820928,mac1090847166,
1473206345604210689,phrankea,
1473206302272860165,alex_antony17,
1473206240113266690,alex_antony17,
1473206130562187267,angela66762414,
1473206124006498310,GDeccia,
1473205800281817099,GordonGekko1970,
1473205667225821186,Sweenytapi,
1473205647504285696,attilascuola,
1473205545838465025,me_desaparecido,
1473205038440984580,TemaMarco60,
1473204153036021767,clamar65,
1473204020164579330,MaurizioGamba78,
1473204014586204165,eritto1900,
1473203692677607428,anna30048679,
1473203037900611584,mlpedo,
1473202959555117063,mlpedo,
1473202735860301826,Patrizi83078394,
1473202580146774017,pier2856,
1473202515994890251,SorryNs,
1473202090453438473,iq_196,
1473201984773799939,lignobile63,
1473201881887477763,Gianniallu,
1473201716183109632,yuna_hikari,
1473201416726528003,FabryMali,
1473201377945997313,CelottiMaura,
1473200629644419075,GianandreaGorla,
1473200547541000197,FrancescoSaro,
1473200415936331783,AlbeMoroni,
1473200266132574211,lametabasta,
1473199913383120901,lukewebsurfer,
1473199831703334913,Maurizi89669463,
1473199411660566529,lorenzmariapia,
1473199346380328960,LauraCarrese,
1473199345851944963,nnnuvola,
1473199324880375810,sferriam,
1473199147767451648,JacZan,
1473199132479303685,FioreFio4,
1473199008537624579,nicdundee,
1473198761837047813,MinutemanItaly,
1473198740525699080,afgibi,
1473198605037092866,lametabasta,
1473198409116966913,kajacaprari,
1473198383510831108,CocciaPier,
1473198313260396545,Aleph272,
1473198272600805376,maryfagi,
1473198268523986946,robymonaldi2,
1473198187997507586,SilvanoSalviato,
1473198187515199489,SasageyoESM,
1473198179336302594,katrinyanuo,
1473198059022659588,Loris11971139,
1473197931029278721,DeodatoRibeira,
1473197928097492996,laboescapes,
1473197402752434177,dannysoceans,
1473197390966439937,IAMFabioS,
1473197341809197062,Pheet21,
1473197311744520193,CiampoliGaspare,
1473197238302167041,FabrizioPerfumo,
1473197195281276935,BabuzStella,
1473197140432363524,Argantua1,
1473197046572195843,natyslucevita,
1473196988166557696,MarioCostanzo16,
1473196418919800837,AlexVittadello,
1473196376049782787,AlexVittadello,
1473196333301477378,AlexVittadello,
1473196276225355781,rita48802996,
1473196040564228096,dodipertutti,
1473195972817731584,ivanacristofane,
1473195811781726212,BlofeldSchwab,
1473195757054435332,lorenzmariapia,
1473195742504402946,TAL77SVAD,
1473195518738276357,PFiamingo,
1473195496701313024,EmilianoSilv74,
1473195353025531904,Gio43797420,
1473195338299281412,MoroniMirna,
1473195276089405444,GiuxVivi,
1473195269672120321,cuoreitaliano7,
1473195174201376768,MastroRadu,
1473195069788364800,Andrew_bahbah,
1473194897264070659,Monik6799,
1473194879580844035,signorile00,
1473194780037468162,kadreg1,
1473194663922352133,fabiottofab,
1473194632137826306,rita48802996,
1473194607815049218,SStef_III,
1473194523429941250,Global16938439,
1473194199528919042,memaudsem,
1473194094461657088,NadiaPolo2,
1473193975238516743,eldavide77,
1473193094694813700,Urielbertolami,
1473193067717042176,SanMasso2,
1473192651788886016,eyenoless,
1473192514266013698,Claudoc3,
1473192259269111814,Kick57624616,
1473192048798879749,tiber_h,
1473191553447387137,Roberto53402737,
1473191466759593985,GNN1960,
1473191429539311617,ClaudioTosi13,
1473191223968116738,SilvanoSalviato,
1473191079264628741,luca20425,
1473191004744343554,DipinoFrancesco,
1473190811760214027,dianaterza,
1473190737886027776,donyp00288476,
1473190727203106825,Mara1781,
1473190473296711683,FasioloGino,
1473190425091612676,eowyn962010,
1473190199869980672,FLampunio,
1473189646796476419,MoroniMirna,
1473189535102210053,anto_galli4,
1473189455783772165,anto_galli4,
1473189226523115521,Fabri_icio_,
1473189138501455873,CorviStefania,
1473189043189993475,marco_moggio,
1473188976056053760,MaurizioCimino2,
1473188576779288578,menadelgiudice1,
1473188469895749635,mihirdjin,
1473188441529765893,AlessandraBald3,
1473188439902367747,assaloni,
1473188105326899202,SStef_III,
1473188098490212353,AmicoPutativo,
1473188096095182850,JJ1897JJ,
1473187884903682048,Gemge_Pot,
1473187505331712003,gbaglioni,
1473187275202772996,fabrydr,
1473186969349992449,fedebonny86,
1473186700973285380,GiuliaDeLuca82,
1473186641359556616,DigennalL,
1473186513584377856,Satirev4,
1473186099598180352,pierecall,
1473185637503279107,Gemge_Pot,
1473185631069249536,Cesare6677,
1473185617420947457,AFKStandby,
1473185536521252864,armandopix,
1473185328303423493,1GMarco,
1473185049465999361,andra_andra2021,
1473185020575637511,pierluigirolli,
1473184962773979141,Fragar1970,
1473184556954132481,scimmiaintesta,
1473184353446510594,_Cinico2_,
1473184184051146753,MentazB,
1473183986092548096,Daniela192601,
1473183787152465922,FabrizioNeri5,
1473183694248677379,SStef_III,
1473183543178186758,Davide72,
1473183473007480833,Davide72,
1473183236675223553,IvoAyrton,
1473183236268376064,Aledicecose_,
1473183174771499012,_CuiProdest,
1473183067691012098,2_italie,
1473182934882570240,Patty_Rose_L,
1473182913319641088,Susy_1968,
1473182883040878596,68Ferrazzi,
1473182747451605001,BR1SANT,
1473182694028812288,eldubbioso1,
1473182669265641476,supercap70,
1473182489443246081,francorossi969,
1473182487400660993,GcomeGloriaa,
1473182360304771075,corradopiobbico,
1473182340960722953,marcellosantell,
1473182295200878596,GcomeGloriaa,
1473182196169072640,Camy391023221,
1473182129236455433,GcomeGloriaa,
1473182108294205444,giuz73,
1473182099230363654,giuantvil,
1473181913217130497,ofrakia,
1473181700612046848,026f6562bd0a48a,
1473181582387204096,vaniacavi,
1473181456180596741,mrcrto,
1473181310420242432,Latrinaeuropa,
1473181282154823680,Laura45770337,
1473181241256067073,francescagatt17,
1473181181046886400,Martina95190659,
1473181058795552770,ninacs81,
1473181057373638658,ciptwee,
1473180693068922880,barbarab1974,
1473180582104518658,ClaudioMarsilio,
1473180535761608706,Diego_Bruno80,
1473180141958410243,Riccardo_criait,
1473179958998622210,robymonaldi2,
1473179131122749440,LinaParenza,
1473178797792976898,2_pavani,
1473178400294592513,DomenicaNardie1,
1473178309219561472,BloodydaWarlock,
1473178296821161989,battmark2,
1473177856981229568,raffaeleboccone,
1473177716421808128,DesteDanilo,
1473177509227343878,S_Wandemberg,
1473177440176545795,corona_tweet,
1473177429577502723,MarcoPic12,
1473177377601736712,GiovanniGiuli,
1473177341283254274,wpbot_rt,
1473177334819827713,CORDESCOM,
1473177162043768838,rodolfocorrenti,
1473177109820489730,MarcoPic12,
1473177044380958720,Spenk78,
1473176667782893568,Joeledix,
1473176649197891588,EauDeNapalm,
1473176595850575872,ernestocaprari,
1473175938334695429,Diego_Bruno80,
1473175897335345152,GiovanniEmme01,
1473175600722497541,Marceli91113868,
1473175545802371073,Agnolut,
1473175258958028802,alexio747,
1473174691699478530,giacomensa,
1473174038650540032,BR1SANT,
1473173752288534528,BR1SANT,
1473172526884868097,GcColombo,
1473172427270144002,colella_aniello,
1473171984456597508,emanugi07,
1473171944031899649,Massimo94238231,
1473171766235340801,Nunzio76512527,
1473171545652609025,Mario44623861,
1473169712670511108,LawAncora,
1473168652417568769,frama1111,
1473168113013346307,AL_Vittoria,
1473167576524070915,karenPollon,
1473167570828242948,JosephGhorna,
1473167305223942145,PDTSMN,
1473166792222720001,Stefani48072919,
1473166712270950403,quasisale,
1473166629542506496,AragonaStefano,
1473166495266099200,AcidamenteBea,
1473166324897615875,albo_interista,
1473166171088248836,BR1SANT,
1473166137600925702,ghioldip,
1473165782070792199,Paola48277121,
1473165730581471236,FiDVicenza,
1473165637497376768,SEVIPRENDO,
1473165366218084358,BR1SANT,
1473164909701705732,Marceli91113868,
1473163769719230470,Roberto06332859,
1473163592530862080,CucchiarelliX,
1473163005970030594,JoPisp82,
1473163001154965506,ariolele,
1473162565299707906,amadesss,
1473162351679574018,Laura45770337,
1473161697892442112,Grand_Battery,
1473161446188105728,valentinadigrav,
1473160167038590980,AnbuRoots,
1473160025157816327,BenedettaPetru6,
1473159579055841282,AnbuRoots,
1473159413179592708,Elewhatelse3,
1473159030080163842,obisettantadue,
1473158517943148544,Divita14Franco,
1473158445616488449,ninacs81,
1473157553626525700,Divita14Franco,
1473156234492755968,nicolagatti79,
1473155949724684292,giovanna_edv,
1473155801451798531,mbanzi7,
1473155236701343744,Xornas2,
1473154632184737792,GibelliniPaolo,
1473154524848218114,Roberto29732938,
1473152440870572033,giorgiogaias,
1473152404510195712,LBasemi,
1473152253951463427,TAL77SVAD,
1473150473947463682,emded6,
1473148965851967492,GioVanDal,
1473148352577654786,zettai_Ari,
1473146967899488259,AfinetAlberto,
1473146527388479489,Mario_C_1,
1473145283689263107,vendutoschifoso,
1473144353505910785,iostoconCRISTO,
1473143422521389059,enmammas,
1473142681832501252,Aleohoh69,
1473142278529196032,alessiopadella,
1473142147977199618,Armandoann4,
1473142117073620993,CercielloRenato,
1473141238991929344,alessiopadella,
1473138567585087492,RosaniFlavia,
1473138471208378371,ZanellaRina,
1473136443862228994,Mintauros1,
1473134161208696833,FuddausS,
1473133822980022272,Bob86591692,
1473132902149939202,DorboMarimba,
1473131919793692673,guidop1967,
1473131631745634307,NCicuta,
1473130924451799041,LucaViaggio,
1473130072240529412,LucaViaggio,
1473129947891908612,CedroneBruno,
1473129671592222726,TuttoQuaNews,
1473126481790443531,Thelma02559007,
1473126316912386058,pensivin,
1473122653552664581,Pessi102,
1473122015620046849,modamanager,
1473116160354836484,probo8,
1473115497549942786,piaso73,
1473112951603224577,Paolo_Banzatti,
1473110638490750977,erreoess,
1473108961930973186,DanielaV947,
1473107416892026880,bluewizardofs,
1473106720662728704,Noemi80206188,
1473106331406155780,Esterin62237731,
1473105495565254658,Esterin62237731,
1473104449891676167,CarpaneseSilva1,
1473103815486418948,StefaniaVaselli,
1473103390670565380,StefaniaVaselli,
1473103204846088195,ilcupo_m,
1473101353224482816,modesti_simone,
1473100258120978441,DavideGiordy99,
1473100101459628033,Giovann63114928,
1473100095541460998,JunipersV,
1473096699816128513,NazzarenoMi,
1473094996802904067,aleperfetweet,
1473094125490745344,Alexct9,
1473094038186307592,FlaviaRamadori,
1473093337343315973,LaSpengo,
1473093244569403395,GianlucaStream,
1473093040143142914,deniise6778,
1473092059338846208,salvataglia,
1473091526716706819,maximilian1971,
1473090984296816641,ManuPerra56,
1473090553877352455,ACCEDIALSITO,
1473090135587758084,Loestestest,
1473090087143587847,Claudia19485227,
1473090029228630019,Claudia19485227,
1473090016691826701,Rogertw66,
1473089697673105411,Ewavolpones84,
1473089611727609856,SamGibili1,
1473089290938863621,MarySpes,
1473087996308205570,giulianol,
1473087831287468034,_Velies_,
1473087480111206401,AGalli99,
1473087370387992582,PubblicoDebito,
1473086667993059331,LuigiF97101292,
1473086350497042433,LykanLA,
1473086057713442816,albertotozzi3,
1473085859654258691,ilPontormo,
1473085180495732744,atestaltasempre,
1473084926211858439,atestaltasempre,
1473084702999392264,Giovann73066691,
1473083014238326800,Domenico1oo777,
1473082982693060612,piersar62,
1473082801893298178,filippocecchin2,
1473082608720519183,paolo_ortenzi,
1473082444156833793,Antonel73347356,
1473082128179027972,Roberto41788248,
1473081852575600644,Poiana46,
1473081809776820230,GrandeTornado1,
1473081763245309955,MarySpes,
1473080897427714051,filippocecchin2,
1473080538495963136,Massimo46572086,
1473080511769853952,PKarpoi,
1473079657234903047,MarySpes,
1473079442398457863,francom1505,
1473079337436000257,ladyonorato,
1473079274093654026,etherea_etherea,
1473078505328025611,annaghilardi,
1473078299152859138,callisto02,
1473077989755822084,Emoisonline,
1473077836193882120,You_go77,
1473077674222526466,atestaltasempre,
1473077216724586498,Efesto51,
1473077036940132352,AcciaioMario,
1473076313388900360,polotti_,
1473076072434520071,nacho56394118,
1473075262195707905,DeodatoRibeira,
1473075232072245259,Federic39674782,
1473074770451251201,carloangeli,
1473074423519490050,abitudinario,
1473074349620043787,lorenzoiraci,
1473074146741567496,robulga,
1473073692364189696,DavideRTramonta,
1473073658121830403,giulianol,
1473073582427287558,Sdf4774,
1473073474935611392,AChierchini,
1473073057614999557,Valeria46552923,
1473072909845508099,LoSplendido,
1473072797769519108,bar1_bruno,
1473072571285442567,FrankGooses,
1473072472044060676,bar1_bruno,
1473072302027849728,travan28,
1473072146435948549,silvyghi,
1473071730813976584,pepppe772,
1473071570562260993,LuigiIvanV,
1473071466321260552,abitudinario,
1473070617142386691,giulianol,
1473070323197222916,kate81315714,
1473070320751980548,carmenvanetti1,
1473070215411949568,bar1_bruno,
1473070073204068352,Verdoux11,
1473070063796338688,GianniVezzani1,
1473069821076119558,Alessia_ing,
1473069815615176707,rosaroccaforte,
1473068607009665028,travan28,
1473068528177659911,2Nostalgico,
1473068496338751493,manuel08238248,
1473068218264784901,italianavera333,
1473067793855791116,me_desaparecido,
1473067779175632900,AttaloDecio,
1473067693276282885,eldavide77,
1473067596153081858,P_ompeo,
1473067584304078849,Iulian_b86,
1473066875768774656,arcoberici,
1473066672600887299,Steoshi,
1473066548185251848,MenegazziMarina,
1473066440613928966,Torex1979,
