Id,Label,timeset,interval,colour,giant_component,cluster_eigen,cluster_kmeans,cluster_gn,cluster_mod,hashtags,gruppo,componentnumber,modularity_class
2201962850,carlo_masera,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
422062831,GiovanniG1950,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
225604191,afgianas,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1374652910,simonavitelli60,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
464127310,PaoloIvanoCucce,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
912000926826815491,Rosabianca123,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
627756711,mariateresaro16,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1000872195227340800,Nipelle1,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2660808424,soteros1,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
2355023489,eniiolucherini,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
3489310096,NascHome,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
794939973812285440,Sandra45281047,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
397059204,GiovanniGiuli,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
2732751986,g_zerbato,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1121163421498712064,RinoSimeoni,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
901161767828697090,Toni03890305,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
901848996456562690,FrancescoCarpin,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2595566549,midnightsilvia,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
1709547350,falconiofr,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
462861866,Guvizzini,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
336724931,ZanRoby,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1397552279738273793,lllll66099563,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
826804529400254464,semeoro1,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1125440833099112448,Nicola23453287,,,"#b00b69",1,2,2,1,"#aaaacc",@EnricoLetta,2,0,1
493870947,willerdino,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
3121596654,antcrisalli24,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1381506950349910017,galli_pippo,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1256926144168853504,scimmiaintesta,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
3053183649,francornldi,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1168797480,bertolire,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1456516187253248007,D_Rafaschieri,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,71,0
1285295149082447872,Pixty3,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
318615150,Ghiottoenrico,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,76,0
761533447793958912,SilvioFb66,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1456180757882363906,Elena37822552,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,71,0
1008290220092030976,Angystarb,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1467557739131977728,MariaGi1868,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,71,0
1456522926283493379,giuseppe_stem,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,46,0
1166451475821846530,PatriziaPiva8,,,"#b00b69",1,2,2,1,"#aaaacc",@EnricoLetta,2,0,1
988343473,editta_fazzi,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
387882765,MarcelloMarino1,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1252196546738864128,GlessiVirginia,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1154371862606098432,filippocecchin2,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
2272905487,ottoezerodue,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
363701163,iodalmare70,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1735710649,man29ny,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
702690830,Beatrix_aka_BM,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1283784692,Bomba2H,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
606120512,domitillalovato,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
1081962270912143361,Alfonso39487669,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1396364775295234049,SilverS45765830,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1276488118548541446,Fusillide,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1036329954798129152,VerdeGiuseppe4,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
524453451,RoyBerardi,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
742783,doomboy,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
13673942,la_epi,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2982641339,zepponimatteo,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
1040591335005278209,Kate97417476,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,75,0
1307942898,Luicio11Luicio,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1233777638742908928,VPrivaci,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
967362048006000641,stormi1904,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,43,0
1262415361250598920,andal68,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2153829339,garbugli_la,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2238780044,il_BisCottone,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
572817456,mostro15119736,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
412129293,Paolameno,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1011143184703991809,CrestaLaila,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1474895624843800581,Fabrizio021276,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1260236809709260801,franca705,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1198582243658289152,pierlui78801612,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2766062542,gjoegl,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,73,0
2737006611,elydaless,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
588247720,Maxitaly69,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,73,0
810449076,Calpe19,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,74,0
431553037,mifrasc,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
955738795,ermnpnzz,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
943563120026505217,RobbieNuud,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1462088600422699018,Andrea93400271,,,"#b00b69",1,2,1,1,"#aaaacc",@EnricoLetta,2,0,1
1013388264617725953,dino_andreani,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
4256026096,elena_elnmrl15,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
596693836,sorcio_tre,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1530871844,CardelliAc,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1079154298456551425,shetzup,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
2233203519,marrocco52,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1291490450147356672,Thomasdr14,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1305594362,Piero090460,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
42087184,pabba60,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1015756748,santander_sw,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1459067619869433856,Delilah17tw,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
500881322,Irishsara1980,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1442745694700326917,pisu_laura,,,"#b00b69",1,2,2,1,"#aaaacc",@EnricoLetta,2,0,1
1402604523315683330,ManilaNuova,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
971666340049293312,FzVittoria,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
475249071,granchio_reale,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1036341262012620803,farci_diego,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
4264082896,beppeferri9649,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1071718562,beat_oven,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1129922745662410752,DanicWasTaken,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1351153900536164354,Volpina67046713,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
3094278383,Genomalieno,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
1196736020,zarzingale,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
405792460,1ettoreb,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1103450372,miconsentatwitt,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
329937650,GiordanoBattini,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1239043448566681603,BrunoGiannarel1,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
808215598488489984,sardo1951,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1853644938,attilasarti,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1036560565,AFoccardi,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
937966642184810496,Tino44588447,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
993080715116937216,fordeborah5,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,80,0
1318163231303663616,Luigi56124612,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
805346176291766272,ruanolinop,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
702758072629010432,PinascoDanilo,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
213242399,michelezoli,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,77,0
3077606153,rubinos099,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
48998389,paolopasquale,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
976192823098781701,ElisabettaCose3,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
988846494,giildagio,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
459584150,robesPR1,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1186580634615058432,soloirisblu,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
370617029,edoludo,,,"#b00b69",1,1,1,1,"#aaaacc",@EnricoLetta,2,0,1
988479725692735489,d_granuzzo,,,"#b00b69",1,1,1,2,"#aaaacc",@EnricoLetta,2,0,2
1172081837012918272,PoliteKosmo,,,"#b00b69",0,0,0,0,"#aaaacc",@EnricoLetta,2,81,0
2327569567,GiovCarosielli,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
433418060,paolomoderato,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
429361734,MatteoCarnevali,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2466742565,vito_sblendorio,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
409518571,dricci73,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3194573930,pvsassone,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
4089598085,AntoR_RotnA,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
873341143,perinick82per,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
237845783,pacegiuseppe,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
14884617,n1c0la84,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
391974546,salvatorinicola,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1122984812,ginugiola,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
67541756,Emiliano,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1043261228,matteobertela,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1007723245439717376,Ilaria21278372,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
911913975415222272,Pasqualeh725,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
412424802,marziaminozzi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1408543448,SimoneCosimi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
334874985,luca_melloni,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1242231439770468352,er_pasca,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
4251035097,anis_epis,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1867069225,marcbarbieri64,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
858453127,carlo44aprile,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
985417076,elmtis,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1231473788,mauro_arena,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
251011966,massimomis,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
58739104,macsmon,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1257904708540399616,MassimoRiserbo5,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3063529101,PinucciaRoveda,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1162989935495958528,Flavia79483218,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1288749527663620096,gildazen1,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
419480134,BeppeGiulietti,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1147835163176570880,gb46290720,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
426489444,TizianaBtz,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
710046420821286912,IlCarmi73,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
228163328,vittorio6556,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
451608721,caralalli89,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
778872247,chrysopoeya,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1086557976738099200,FrancoCugusi68,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
345321374,annamariabusia,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1304496609191956483,Massimo08935034,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1145375216,passipo,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
534538273,AngeloRosanio,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3170741932,chiaralapatata,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
6243422,gpz,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1352247663073370113,Harriet_Ed,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1098824732,llandiit,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1422573109413138434,Harryz46,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,1
397083143,Cinzia_S87,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2863367689,sciudar,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
424322762,MiaomiaoCh,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1107930478202552321,TeodoroMiano,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
42384850,Ducacontemanu,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
360907926,fran_orsini,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1436242826526920705,Michela_Mur,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1348411614530326529,Antonin3Coppola,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
708214209,junglecrazia,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1052137098155839488,DodaFrancesco,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
482140954,zack8282,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3134538399,KillianBrien18,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
4901354338,romanibarbar,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
42209306,whiskeyandtears,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
560203487,giulio_galli,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3008528901,gabrijuve84,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
575453933,mikdigio,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
412240424,robertina19899,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1169578829398052865,stefanofronzoni,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1557586398,luca_alici,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1335571905949085696,TtatoThe,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
82051029,gpercia,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1431627661894471693,Eridemisa,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
372220527,EzioMorassutti,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
57927028,condaghe,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
132618185,Mabi1976,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1159196051309510661,LuigiBoccia11,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
309718336,Serghartman,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3992691501,escinemille,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2561969627,vittorriuzz_,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1277628199,ROOSTERS_99,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
127162699,lanfranco_nosi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
784519036021379072,sempronick,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
510448863,obrancy,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
22128223,Fabiobros,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2200602899,sardonico1974,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
355590924,ZenZenit369,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1423209874545070080,mariano56560309,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1013383341477949440,Terval7,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1423120962,aleniggaz,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
10282412,giuliog,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
807917788899799041,Sonni2013,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2851843027,margheritarssi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1238822866868678658,Fra_Bregantin,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
14420623,donatotesta,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
507571235,gueemi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
15213962,ottavotasto,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2985880540,Viola_rossa3,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
166729408,BoB__93,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1313806830058049536,dorsalone1,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3044597146,Rolando28149,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
500718161,in_prova,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
449659789,danibovi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1068261925975457798,TMarche14,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2850939853,IoriaVCasa,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
218069720,stabiae58,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
798165667979661312,martaluca7,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
361748780,RoccisanoF,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
85099396,Annarita69,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2992907465,qci82,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
866705939172347904,Paolo18030138,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
5253961,alessandrab72,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
393651538,ema_blu78,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
151029385,PietroSalvatori,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
770229545739886592,Monika_Mankini,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1281500968643956736,SNazzareni,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
430872952,My_Salute,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
39829984,CioppyC,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2267398621,giord97,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1246782705959870465,em_eraldsea,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
910243676,archipep,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
14796520,apalazzo,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
282096049,dariovietri,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
2494259721,Elisa_Bezzi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1368122306615259136,Beba37640865,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
434347177,CBorzoni,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1143282662,lsmcga,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1101743508,cincinnato6,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
402890008,RiccardoCassi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1623711199,giogimang,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
390949967,PaolaLoCascio,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1212496150332227584,albiuz82,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3075063987,LorisCavallett1,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1473382386306105346,provax922,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
484159743,martinadamico1,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1342058215773773831,Matteo81540171,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
865151095219335169,Jamiesommers_76,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
944570198,n_piera,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1253783646504398855,FabioPrescious,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
25477483,the_mindflayer,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
593519995,caselli_s,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
95218283,scribbi,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
1203597456031834113,OrioliPaolo,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
3090943907,ezechiela66,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
45430824,tripatre,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
45314390,rem81,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
8339422,Giulia_B,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
96813639,provgiu,,,"#007474",1,1,1,2,"#aaaacc","#vaccinatevi",2,0,2
