Id,Label,Interval,Colour,Giant_Component,cluster_eigen,cluster_kmeans,Colour_GN,Cluster_mod
2900824184,domenica_mrc,,#007474,1,1,1,2,#aaaacc
1123753874102390784,carenuolcher,,#007474,1,1,1,2,#aaaacc
1545817196,matildesjt,,#007474,1,1,1,2,#aaaacc
1164441014234439680,Mariodarkmatter,,#007474,1,1,1,2,#aaaacc
307278565,Dome689,,#007474,1,1,1,2,#aaaacc
1006420100,giacrival,,#007474,1,1,1,2,#aaaacc
121472282,cpertico,,#007474,1,1,1,2,#aaaacc
1440800910,lasimo90,,#007474,1,1,1,2,#aaaacc
452294805,massimogrossi2,,#007474,1,1,1,2,#aaaacc
1642789244,CarmeloMontana2,,#007474,1,1,1,2,#aaaacc
1370477028,marcostefani97,,#007474,1,1,1,2,#aaaacc
764339893,galluzzimm,,#007474,1,1,1,2,#aaaacc
485625372,Marta96773,,#007474,1,1,1,2,#aaaacc
77554140,crialicata,,#007474,1,1,1,2,#aaaacc
1102831522388869121,LPanfilis,,#007474,1,1,1,2,#aaaacc
1242381738,Ariete030458,,#007474,1,1,1,2,#aaaacc
91967472,onefitmn,,#007474,1,1,1,2,#aaaacc
1048885219598774272,magistervic60,,#007474,1,1,1,2,#aaaacc
167848053,angio69,,#007474,1,1,1,2,#aaaacc
317951602,scichi,,#007474,1,1,1,2,#aaaacc
741203624420888576,deepsillo,,#007474,1,1,1,2,#aaaacc
93815338,moniturrini,,#007474,1,1,1,2,#aaaacc
951954227525505025,schele76,,#007474,1,1,1,2,#aaaacc
2778752433,DucaDeSertis,,#007474,1,1,1,2,#aaaacc
125180519,almeyda84,,#007474,1,1,1,2,#aaaacc
1283685432782475265,elbadelmiba,,#007474,1,1,1,2,#aaaacc
1341462944,paoloigna1,,#007474,1,1,1,2,#aaaacc
462298361,davids7683,,#007474,1,1,1,2,#aaaacc
93034295,valedest93,,#007474,1,1,1,2,#aaaacc
1068464303253131265,robkapfas,,#007474,1,1,1,2,#aaaacc
1344232459278413824,Pinucci23139488,,#007474,1,1,1,2,#aaaacc
2856143183,marinatommasin1,,#007474,1,1,1,2,#aaaacc
407093504,filotesa,,#007474,1,1,1,2,#aaaacc
962368904,Bald_Ari,,#007474,1,1,1,2,#aaaacc
342251346,sprto,,#007474,1,1,1,2,#aaaacc
437807935,embubiz,,#007474,1,1,1,2,#aaaacc
2176267065,ab_cstl,,#007474,1,1,1,2,#aaaacc
1611273613,ing_michele,,#007474,1,1,1,2,#aaaacc
764397813023252480,manuwes123,,#007474,1,1,1,2,#aaaacc
250817987,antlig77,,#007474,1,1,1,2,#aaaacc
512967749,gemidol,,#007474,1,1,1,2,#aaaacc
47912534,antnqu,,#007474,1,1,1,2,#aaaacc
61984934,rosanerofan,,#007474,1,1,1,2,#aaaacc
866268462,AGodone,,#007474,1,1,1,2,#aaaacc
426739374,chiara_brivio,,#007474,1,1,1,2,#aaaacc
848260206454853633,poohloveranna,,#007474,1,1,1,2,#aaaacc
1016682894,ELodolini,,#007474,1,1,1,2,#aaaacc
189821935,amigdala_902010,,#007474,1,1,1,2,#aaaacc
1375113163323146240,BimbePeppe,,#007474,1,1,1,2,#aaaacc
1377975144925310983,xmasACF,,#007474,1,1,1,2,#aaaacc
1229300651563327488,guido_arca,,#007474,1,1,1,2,#aaaacc
2305297033,marco_1991_25,,#007474,1,1,1,2,#aaaacc
4764391455,acquarius102,,#007474,1,1,1,2,#aaaacc
1247637702075351047,MarcoMilani_IT,,#007474,1,1,1,2,#aaaacc
148679018,StefanoBrunelli,,#007474,1,1,1,2,#aaaacc
429182133,raffaellacarbo3,,#007474,1,1,1,2,#aaaacc
101443138,Sauro71,,#007474,1,1,1,2,#aaaacc
268516863,mimmolipari,,#007474,1,1,1,2,#aaaacc
2309056339,matalliv,,#007474,1,1,1,2,#aaaacc
1591608794,eccosilvia,,#007474,1,1,1,2,#aaaacc
477757835,coledoni,,#007474,1,1,1,2,#aaaacc
22901693,nicoska,,#007474,1,1,1,2,#aaaacc
1367905518,CorradoSummer,,#007474,1,1,1,2,#aaaacc
1404121928571490305,mattiamattiaaa,,#007474,1,1,1,2,#aaaacc
1653686990,fil_po,,#007474,1,1,1,2,#aaaacc
440170221,massimcoppola,,#007474,1,1,1,2,#aaaacc
824975438975991809,ClaudiaRM78,,#007474,1,1,1,2,#aaaacc
50236559,iColomboA,,#007474,1,1,1,2,#aaaacc
2857162997,rafrom1973,,#007474,1,1,1,2,#aaaacc
736774087,ea_wanderlust,,#007474,1,1,1,2,#aaaacc
4480481955,nocchi_rita,,#007474,1,1,1,2,#aaaacc
1221301788,ElisabettaElle,,#007474,1,1,1,2,#aaaacc
174285074,CherubDoc,,#007474,1,1,1,2,#aaaacc
482790141,67_robin,,#007474,1,1,1,2,#aaaacc
2261186845,gabrigabri69,,#007474,1,1,1,2,#aaaacc
22532517,MauroClm,,#007474,1,1,1,2,#aaaacc
1231698101490081793,chiccaditarant1,,#007474,1,1,1,2,#aaaacc
564497761,vinnix63,,#007474,1,1,1,2,#aaaacc
212947664,AngeloRadica,,#007474,1,1,1,2,#aaaacc
1461463774469177353,sellopir62,,#007474,1,1,1,2,#aaaacc
288204711,paolacsc,,#007474,1,1,1,2,#aaaacc
428493779,AlexandraMarruc,,#007474,1,1,1,2,#aaaacc
1086984555352023040,PivaEdoardo,,#007474,1,1,1,2,#aaaacc
1160336089,Wocontini,,#007474,1,1,1,2,#aaaacc
797136508293627904,dammidamangiare,,#007474,1,1,1,2,#aaaacc
429312499,AlessiaMorani,,#007474,1,1,1,2,#aaaacc
768797594210463744,Micds76,,#007474,1,1,1,2,#aaaacc
956206400,Caustica_mente,,#007474,1,1,1,2,#aaaacc
384521961,DaniloFrattari,,#007474,1,1,1,2,#aaaacc
1429167198938009607,AndreAF666,,#007474,1,1,1,2,#aaaacc
3064138162,shumann78,,#007474,1,1,1,2,#aaaacc
132948442,achille80,,#007474,1,1,1,2,#aaaacc
1148326037975158786,Eleonor62331802,,#007474,1,1,1,2,#aaaacc
1168876671501512704,marcoastol,,#007474,1,1,1,2,#aaaacc
2002721,dasar,,#007474,0,0,0,0,#aaaacc
822060997536088065,FulviaPadoan,,#007474,1,1,1,2,#aaaacc
1561360807,DanieleLorenze2,,#007474,1,1,1,2,#aaaacc
1460132042730004485,Matteo_coss97,,#007474,1,1,1,2,#aaaacc
219026008,soermaggiore,,#007474,1,1,1,2,#aaaacc
2983259099,Marksubrizi,,#007474,1,1,1,2,#aaaacc
254583557,achillegiardina,,#007474,1,1,1,2,#aaaacc
1472706141264228354,markjoker91,,#007474,1,1,1,2,#aaaacc
4387727788,GiampyMee,,#007474,1,1,1,2,#aaaacc
55555424,Antonius11,,#007474,1,1,1,2,#aaaacc
50258882,alecavalotti,,#007474,1,1,1,2,#aaaacc
827578678339129345,Vignitta55,,#007474,1,1,1,2,#aaaacc
4138127721,cipgianni,,#007474,1,1,1,2,#aaaacc
2349034816,Finthebadplace,,#007474,0,0,0,0,#aaaacc
1143018965834326016,Sati92473873,,#007474,1,1,1,2,#aaaacc
2158585330,alepannozz,,#007474,1,1,1,2,#aaaacc
1068460123,wannabebaol,,#007474,1,1,1,2,#aaaacc
863740020,adri1963,,#007474,1,1,1,2,#aaaacc
1475496660268638210,F34316,,#007474,1,1,1,2,#aaaacc
1352718362871214080,periodic_the,,#007474,1,1,1,2,#aaaacc
483782123,massimobordonar,,#007474,1,1,1,2,#aaaacc
1301475201532731393,roberto2_lamela,,#007474,1,1,1,2,#aaaacc
1454175698273382405,96Gypsy,,#007474,1,1,1,2,#aaaacc
391237371,demofiliaco,,#007474,1,1,1,2,#aaaacc
2360335217,sa_ambro,,#007474,1,1,1,2,#aaaacc
2906554709,margherita951,,#007474,1,1,1,2,#aaaacc
1329897470592233476,Elio37357952,,#007474,1,1,1,2,#aaaacc
1039048494,SacchiGg,,#007474,1,1,1,2,#aaaacc
1262150671,MimiLeCoco,,#007474,1,1,1,2,#aaaacc
421050354,Milenaceti,,#007474,1,1,1,2,#aaaacc
108672752,IamoRs,,#007474,0,0,0,0,#aaaacc
1563711500,bruni_cristian,,#007474,1,1,1,2,#aaaacc
264694093,bigfab1,,#007474,1,1,1,2,#aaaacc
455638295,LauraRenda,,#007474,1,1,1,2,#aaaacc
25049931,LUCKY_LUCA,,#007474,1,1,1,2,#aaaacc
2858863684,sulsitodisimone,,#007474,1,1,1,2,#aaaacc
789536032819650560,panzaantonio61,,#007474,1,1,1,2,#aaaacc
500744072,Rossy__89,,#007474,1,1,1,2,#aaaacc
2299992096,Apapi_84,,#007474,1,1,1,2,#aaaacc
3676549834,IzzoEdo,,#007474,1,1,1,2,#aaaacc
292544185,lid_rnl,,#007474,1,1,1,2,#aaaacc
337372191,Travagliato,,#007474,1,1,1,2,#aaaacc
724144444384129024,danielamarch8,,#007474,1,1,1,2,#aaaacc
1344253512939687936,Giusepp60921070,,#007474,1,1,1,2,#aaaacc
42914452,marco_cattaneo,,#007474,1,1,1,2,#aaaacc
1167138439998976000,giroudiano,,#007474,1,1,1,1,#aaaacc
2405656973,Karm3nB,,#007474,1,1,1,1,#aaaacc
1427972570763173890,RomoloRamponi,,#007474,0,0,0,0,#aaaacc
501801081,gvesvs,,#007474,1,2,2,1,#aaaacc
1418786191,llilita1402,,#007474,1,1,1,2,#aaaacc
1368793633,gjscco,,#007474,1,1,1,2,#aaaacc
1336271833075736577,rossomille,,#007474,1,1,1,2,#aaaacc
3154745633,serenaserai,,#007474,1,1,1,2,#aaaacc
841701064118284288,Frankf1842,,#007474,1,1,1,2,#aaaacc
265897768,twiluca,,#007474,1,1,1,2,#aaaacc
2688705527,QuinziUgo,,#007474,1,1,1,2,#aaaacc
16675015,lakeswimmer,,#007474,1,1,1,2,#aaaacc
2608133516,antondepierro,,#007474,1,1,1,2,#aaaacc
1449531512,BaldoSimo,,#007474,1,1,1,2,#aaaacc
2833955367,durantecristia1,,#007474,1,1,1,2,#aaaacc
1239408732,coccolesole,,#007474,1,1,1,2,#aaaacc
2318926119,photograser,,#007474,1,1,1,2,#aaaacc
289214112,PAOLOCARLESI,,#007474,1,1,1,2,#aaaacc
1094135492885516289,Yena90202633,,#007474,1,1,1,2,#aaaacc
1424835888538849286,Stef2021rm,,#007474,1,1,1,2,#aaaacc
566136857,stefanocasalec,,#007474,1,1,1,2,#aaaacc
1248946365100625921,Lorenzo32843904,,#007474,1,1,1,2,#aaaacc
1302659042402336768,Frances47226166,,#007474,1,1,1,2,#aaaacc
2468223911,RenatoRosanova,,#007474,1,1,1,2,#aaaacc
2564192722,Bortol80,,#007474,1,1,1,2,#aaaacc
251177249,pillaiandrea,,#007474,1,1,1,2,#aaaacc
888394678030258177,rgrandinetti2,,#007474,1,1,1,2,#aaaacc
36662574,imago_mundi,,#007474,1,1,1,2,#aaaacc
191490413,bravimabasta,,#007474,1,1,1,2,#aaaacc
364750418,Albus961,,#007474,1,1,1,2,#aaaacc
1187813266627710977,Aquila6811,,#007474,1,1,1,2,#aaaacc
955540081762357249,CienciaCubaRoma,,#007474,1,1,1,2,#aaaacc
2258955115,50_salvo,,#007474,1,1,1,2,#aaaacc
411561772,gabriele_amato,,#007474,1,1,1,2,#aaaacc
1344230569924845568,RGaudyer,,#007474,1,1,1,2,#aaaacc
1278082551748403203,maria_sanasi,,#007474,1,1,1,2,#aaaacc
1353486095808397316,Anna60428530,,#007474,1,1,1,2,#aaaacc
1110494014447513600,gifrver,,#007474,1,1,1,2,#aaaacc
1158009061,OssimoroJu29ro,,#007474,1,1,1,2,#aaaacc
2619106441,sassari68,,#007474,1,1,1,2,#aaaacc
1214851974677614593,Davide1337,,#007474,1,1,1,2,#aaaacc
4899364792,Olmo54,,#007474,1,1,1,2,#aaaacc
80132982,ilsiculo_,,#007474,1,1,1,2,#aaaacc
1240214959776239616,DiegoNatoli2,,#007474,1,1,1,2,#aaaacc
2571194900,fbpedone,,#007474,1,1,1,2,#aaaacc
1930404728,OrlandiWalter,,#007474,1,1,1,2,#aaaacc
1063899966,sam_samu24,,#007474,1,1,1,2,#aaaacc
724648551561728000,MaraB710413,,#007474,1,1,1,2,#aaaacc
232337463,waitingforbodot,,#007474,1,1,1,2,#aaaacc
252565001,MarcoAlici,,#007474,1,1,1,2,#aaaacc
281966090,AntoFerrantePD,,#007474,1,1,1,2,#aaaacc
237204602,manuelamimosa,,#007474,1,1,1,2,#aaaacc
2338169095,Bufalenet,,#007474,1,1,1,2,#aaaacc
30649504,giusbrindisi,,#007474,1,1,1,2,#aaaacc
56456142,maxlarosa80,,#007474,1,1,1,2,#aaaacc
417288879,RiccardoValassi,,#007474,1,1,1,2,#aaaacc
2932325111,03932051d93a42f,,#007474,1,1,1,2,#aaaacc
1399449050148114437,GaiaSono,,#007474,1,1,1,2,#aaaacc
1288393716194058240,LucioSettimio,,#007474,1,1,1,2,#aaaacc
1071501209507373056,erporomarchese,,#007474,1,1,1,2,#aaaacc
946544083,nonsoloww,,#007474,1,1,1,2,#aaaacc
15020210,mony76,,#007474,1,1,1,2,#aaaacc
837299245061390336,MovArturoSP,,#007474,1,1,1,2,#aaaacc
1393826588,Presidente_SP,,#007474,1,1,1,2,#aaaacc
416416631,roberta_fasani,,#007474,1,1,1,2,#aaaacc
108310169,marcolcars,,#007474,1,1,1,2,#aaaacc
78354014,Lellina82,,#007474,1,1,1,2,#aaaacc
390876101,Anders967,,#007474,1,1,1,2,#aaaacc
1583751032,gemini9500,,#007474,1,1,1,2,#aaaacc
203537445,domthewizard,,#007474,0,0,0,0,#aaaacc
967775899,ReMarletta,,#007474,1,1,1,2,#aaaacc
121756913,vitcastagna,,#007474,1,1,1,2,#aaaacc
1147943346779951106,tripposauro,,#007474,1,1,1,2,#aaaacc
224806827,GrossoMarty494,,#007474,1,1,1,2,#aaaacc
282821474,Nerogiaguaro,,#007474,1,1,1,2,#aaaacc
2172140190,NeveAmica,,#007474,1,1,1,2,#aaaacc
1623361106,JohnRambo2014,,#007474,1,1,1,2,#aaaacc
1370649655135121408,frati_fulvio,,#007474,1,1,1,2,#aaaacc
588310965,F1r3st0rm1979,,#007474,1,1,1,2,#aaaacc
1158424124278104072,Drdangelotwitt,,#007474,1,1,1,2,#aaaacc
1427370629083303938,mart12o,,#007474,1,1,1,2,#aaaacc
1282616061108670464,Pippo78052783,,#007474,1,1,1,2,#aaaacc
1324293986018840578,Fenice50205100,,#007474,1,1,1,2,#aaaacc
436804180,larapontarelli,,#007474,1,1,1,2,#aaaacc
413401356,MaurizioSucci,,#007474,1,1,1,2,#aaaacc
970430852550324224,MaioranoGppe,,#007474,1,1,1,2,#aaaacc
389677492,EmanueleMarino3,,#007474,1,1,1,2,#aaaacc
1428360464,datomasino,,#007474,0,0,0,0,#aaaacc
4099074677,AnnamariaBosia,,#007474,1,1,1,2,#aaaacc
306811966,RiccardoGatto,,#007474,0,0,0,0,#aaaacc
1598520392,TCiuffarella,,#007474,1,1,1,2,#aaaacc
1316788529595322371,AntonioBonaser2,,#007474,1,1,1,2,#aaaacc
541692979,annoupanoux,,#007474,1,1,1,2,#aaaacc
959596461779488768,FedericoMancus,,#007474,0,0,0,0,#aaaacc
823536471814574080,ttffiocca,,#007474,1,1,1,2,#aaaacc
826805840,mariasalent,,#007474,1,1,1,2,#aaaacc
93378883,nicocarmigna,,#007474,1,1,1,2,#aaaacc
1118866844478332928,ladycokka,,#007474,0,0,0,0,#aaaacc
619186443,zuppadipapero,,#007474,1,1,1,2,#aaaacc
1312734720569081856,ErsiliaDe1,,#007474,1,1,1,2,#aaaacc
210822189,999nuvola,,#007474,1,1,1,2,#aaaacc
3892429702,cecchignola71,,#007474,1,1,1,2,#aaaacc
248778954,AttilaPavone,,#007474,1,1,1,2,#aaaacc
1419071964,85pPontic,,#007474,1,1,1,2,#aaaacc
1076749520,RFanciola,,#007474,0,0,0,0,#aaaacc
1432021980455309317,CinziaMad,,#007474,0,0,0,0,#aaaacc
495955614,VivDome,,#007474,1,1,1,2,#aaaacc
181604892,NicolaGalasso,,#007474,1,1,1,2,#aaaacc
1450099033888989186,Sole665031592,,#007474,1,1,1,2,#aaaacc
566258291,BanDaviK,,#007474,1,1,1,2,#aaaacc
1136649184080203776,Susismo_10,,#007474,1,1,1,2,#aaaacc
12893192,franzfume,,#007474,1,1,1,2,#aaaacc
85274067,Tonisailor,,#007474,1,1,1,2,#aaaacc
463334267,VerderameRenato,,#007474,1,1,1,2,#aaaacc
384844679,giampaololuisi,,#007474,1,1,1,2,#aaaacc
717285518069874689,bendinelli2011,,#007474,1,1,1,1,#aaaacc
585455321,ValeryMell1,,#007474,1,1,1,2,#aaaacc
1413918667373522946,ildelfinogiulio,,#007474,0,0,0,0,#aaaacc
1222871997971095552,StefanoPutinati,,#007474,1,1,1,2,#aaaacc
17649573,Gaudo,,#007474,1,1,1,2,#aaaacc
39047442,michelotta,,#007474,1,1,1,2,#aaaacc
1112753621601521669,Graziel69066979,,#007474,1,1,1,2,#aaaacc
865499623762173952,avegeta576,,#007474,1,1,1,2,#aaaacc
488659500,Casellabooksweb,,#007474,1,1,1,2,#aaaacc
3343884585,ChemicalAsdfg,,#007474,1,1,1,2,#aaaacc
745207130207170560,RobertoLocate14,,#007474,1,1,1,2,#aaaacc
3237012287,spatresano,,#007474,1,1,1,2,#aaaacc
733030567848071168,4everMilanista,,#007474,1,1,1,2,#aaaacc
392559711,sharonmero,,#007474,1,1,1,2,#aaaacc
392925584,c_Drew04,,#007474,1,1,1,2,#aaaacc
538179134,BeyoncedeiPover,,#007474,1,1,1,2,#aaaacc
93877729,CacoVaniglia,,#007474,1,1,1,2,#aaaacc
18583390,ybenju,,#007474,1,1,1,2,#aaaacc
3407428384,prato_mauro,,#007474,1,1,1,2,#aaaacc
477996496,WalterWollyWeb,,#007474,1,1,1,2,#aaaacc
1336781864556769285,downymess,,#007474,1,1,1,2,#aaaacc
1112292775943389185,GiuseppeMatarr4,,#007474,1,1,1,2,#aaaacc
815950712647675905,fedesaetta,,#007474,1,1,1,2,#aaaacc
1354848172242317316,misentocomese,,#007474,1,1,1,2,#aaaacc
1376944139087052803,Sabry_cuorenero,,#007474,1,1,1,2,#aaaacc
1160092471,EMAVR77,,#007474,1,1,1,2,#aaaacc
1081639541344296961,Metcalfo3,,#007474,1,1,1,2,#aaaacc
1395801161681227776,GraziellaVent16,,#007474,1,1,1,2,#aaaacc
1338885999343136771,lory06557301,,#007474,1,1,1,2,#aaaacc
1311374568,graziellatassi1,,#007474,1,1,1,2,#aaaacc
195333276,cpaler,,#007474,1,1,1,2,#aaaacc
241972508,planetpaul65,,#007474,1,1,1,2,#aaaacc
114179008,savo27,,#007474,1,1,1,2,#aaaacc
438339383,LucaBellinzona,,#007474,1,1,1,2,#aaaacc
1250046109,GiorgettiP,,#007474,1,1,1,2,#aaaacc
938688210888249344,wimganz,,#007474,0,0,0,0,#aaaacc
222311955,Salvo_Parisi,,#007474,1,1,1,2,#aaaacc
1370111919789596674,AlfredoArtusi,,#007474,1,1,1,2,#aaaacc
367833015,FrancescoLopane,,#007474,0,0,0,0,#aaaacc
320321865,dianacalibana,,#007474,1,1,1,2,#aaaacc
765851485133418496,BBilanShit,,#007474,1,1,1,2,#aaaacc
3011035791,niegotiziana,,#007474,1,1,1,2,#aaaacc
88169887,aofederico,,#007474,1,1,1,2,#aaaacc
1602771703,SimoneBonzanini,,#007474,1,1,1,2,#aaaacc
770213977553047552,GerardoFulgion1,,#007474,1,1,1,2,#aaaacc
1241733666461622273,debunkercovid,,#007474,1,1,1,2,#aaaacc
1242851976368578561,radiosilvana,,#007474,1,1,1,2,#aaaacc
1198355954678616064,maryilritorno,,#007474,1,1,1,2,#aaaacc
520281031,Ildragomd,,#007474,1,1,1,2,#aaaacc
962692920171270144,Moixus1970,,#007474,1,1,1,2,#aaaacc
254425459,bandinik,,#007474,1,1,1,2,#aaaacc
738803856906301440,Valter14032653,,#007474,1,1,1,2,#aaaacc
1451664089583951877,apiedi_nudi,,#007474,1,1,1,2,#aaaacc
954090832965062657,Giacometta3,,#007474,1,1,1,2,#aaaacc
2267623882,M_Gervasini,,#007474,1,1,1,2,#aaaacc
3231582351,two2blackcats,,#007474,1,1,1,2,#aaaacc
1344291383306309634,Urania_Pleiadi,,#007474,1,1,1,2,#aaaacc
772050153968721920,mrbassetti,,#007474,1,1,1,2,#aaaacc
1221052806368505856,boni39963230,,#007474,1,1,1,2,#aaaacc
313304046,stefaniatalpo,,#007474,1,1,1,2,#aaaacc
1074410824595398657,huge1961,,#007474,1,1,1,2,#aaaacc
282778780,robfer1,,#007474,1,1,1,2,#aaaacc
3937406775,VIOLA_MARTELLA,,#007474,1,1,1,2,#aaaacc
1053044102453968896,Progen20,,#007474,1,1,1,2,#aaaacc
4702133172,EugenioCardi,,#007474,1,1,1,2,#aaaacc
613859050,StefaniaSiben,,#007474,1,1,1,2,#aaaacc
470729120,i2ozt,,#007474,1,1,1,2,#aaaacc
14914483,Sbisolo,,#007474,1,1,1,2,#aaaacc
1005171613409701889,MarabottiMarco,,#007474,1,1,1,2,#aaaacc
306128460,saggiadi,,#007474,1,1,1,2,#aaaacc
473883949,piero_parenti,,#007474,1,1,1,2,#aaaacc
1330288610571120640,Zanz63459286,,#007474,1,1,1,2,#aaaacc
51820638,GIORGINODJ,,#007474,0,0,0,0,#aaaacc
94529815,Mauronick,,#007474,1,1,1,2,#aaaacc
479423459,CastigliMirella,,#007474,1,1,1,2,#aaaacc
186106920,RaffoAR,,#007474,1,1,1,2,#aaaacc
1462785926,BachBad,,#007474,1,1,1,2,#aaaacc
1388760199,sigeug,,#007474,1,1,1,2,#aaaacc
9988232,ValentinaC,,#007474,1,1,1,2,#aaaacc
833250534,TommasoLidestri,,#007474,1,1,1,2,#aaaacc
50975033,fabriziomossino,,#007474,1,1,1,2,#aaaacc
730859443,SGardinale,,#007474,1,1,1,2,#aaaacc
352673270,Emixato,,#007474,0,0,0,0,#aaaacc
76095866,beth2ely,,#007474,1,1,1,2,#aaaacc
709020928,MRZ1977,,#007474,0,0,0,0,#aaaacc
40653660,marzia75,,#007474,1,1,1,2,#aaaacc
835684763302309888,Italiantifa,,#007474,1,1,1,2,#aaaacc
2876346088,BenitoAtos,,#007474,1,1,1,2,#aaaacc
48140019,PaulGoat,,#007474,1,1,1,2,#aaaacc
392172096,LOLAPEREZ16,,#007474,1,1,1,2,#aaaacc
1472111659,tinaloi15,,#007474,1,1,1,2,#aaaacc
394692990,LucaSalvarani11,,#007474,1,1,1,2,#aaaacc
884023737745645572,Carmela_oltre,,#007474,1,1,1,2,#aaaacc
953542285,RussoMu,,#007474,1,1,1,2,#aaaacc
779713870877384704,NicolaSabbion,,#007474,1,1,1,2,#aaaacc
1257616308176371717,tommasovaona_,,#007474,1,1,1,2,#aaaacc
1101143169348104192,sgab23912306,,#007474,1,1,1,2,#aaaacc
27436503,iggyHT,,#007474,1,1,1,2,#aaaacc
167711502,welfera,,#007474,1,1,1,2,#aaaacc
543157991,chellacantra,,#007474,1,1,1,2,#aaaacc
480757316,TheMagicJackass,,#007474,1,1,1,2,#aaaacc
1125435571311128577,iccassivuci,,#007474,1,1,1,2,#aaaacc
792043177465315328,baldunggreen,,#007474,1,1,1,2,#aaaacc
392413495,Artedome,,#007474,1,1,1,2,#aaaacc
433789331,GMustacchi,,#007474,1,1,1,2,#aaaacc
18407977,montesipc,,#007474,1,1,1,2,#aaaacc
1466850723052802053,unabNorma,,#007474,1,1,1,2,#aaaacc
1315040923538067456,lornova79,,#007474,1,1,1,2,#aaaacc
939483318,GaspareGerardi,,#007474,1,1,1,2,#aaaacc
526643802,Nukes62,,#007474,1,1,1,2,#aaaacc
249279114,dafne1967,,#007474,1,1,1,2,#aaaacc
174607954,AlessandroIonni,,#007474,1,1,1,2,#aaaacc
2714172076,BelmonteGiusy,,#007474,0,0,0,0,#aaaacc
420405373,cesareporto,,#007474,1,1,1,2,#aaaacc
471859605,egos23,,#007474,1,1,1,2,#aaaacc
448151015,paolagaMb,,#007474,1,1,1,2,#aaaacc
2503687414,magnani_gr,,#007474,1,1,1,2,#aaaacc
1262739230062546947,ale_zucc,,#007474,1,1,1,2,#aaaacc
1058440837,antomal62,,#007474,1,1,1,2,#aaaacc
730116701589753857,PaoloScorpio,,#007474,1,1,1,1,#aaaacc
418651808,stefaniarovai,,#007474,1,1,1,2,#aaaacc
318257091,masaraht,,#007474,1,1,1,2,#aaaacc
210404013,albertomura,,#007474,1,1,1,2,#aaaacc
53773490,Straccia2,,#007474,1,1,1,2,#aaaacc
1248592634752401408,Rosapeli1,,#007474,1,1,1,2,#aaaacc
2320659787,RiccardoAledda,,#007474,1,1,1,2,#aaaacc
291902195,rossi_sandro,,#007474,1,1,1,2,#aaaacc
25812854,pierpaolofarina,,#007474,1,1,1,2,#aaaacc
42619381,natalibera,,#007474,1,1,1,2,#aaaacc
1159206898337533952,SimoneChirico1,,#007474,1,1,1,2,#aaaacc
328486212,amaryllide1,,#007474,1,1,1,2,#aaaacc
754709275730120704,MrProf10,,#007474,1,1,1,2,#aaaacc
996571967598813187,ClaudioMori7,,#007474,1,1,1,2,#aaaacc
744650508506382336,AbePierluigi,,#007474,1,1,1,2,#aaaacc
9850552,XMpraedicta,,#007474,1,1,1,2,#aaaacc
1161931901315244035,FilippoTurati5,,#007474,1,1,1,2,#aaaacc
157939641,Paolo_80,,#007474,1,1,1,2,#aaaacc
1386786871439659011,AnimaTantra,,#007474,1,1,1,2,#aaaacc
1201093538869600262,maurix591,,#007474,1,1,1,2,#aaaacc
1154376875449507841,EgidioBruno2,,#007474,1,1,1,2,#aaaacc
852255189826502656,paolam_64,,#007474,1,1,1,2,#aaaacc
941625485200674816,CosimoMasotti,,#007474,1,1,1,2,#aaaacc
290623473,Anthony__DL,,#007474,1,1,1,2,#aaaacc
307245966,maurochiampo,,#007474,1,1,1,2,#aaaacc
1302485901667438599,FerryValentina,,#007474,1,1,1,2,#aaaacc
1457412068970221568,Roscolt,,#007474,1,1,1,2,#aaaacc
1215631734,Bijleeji,,#007474,1,1,1,2,#aaaacc
853916380369956866,MrLin27,,#007474,1,1,1,2,#aaaacc
1190010012447457290,NapoleoniPaolo,,#007474,1,1,1,2,#aaaacc
46245613,simonerOO,,#007474,1,1,1,2,#aaaacc
375155848,AmoreGaetano,,#007474,1,1,1,2,#aaaacc
2463073418,mariavenera2,,#007474,1,1,1,2,#aaaacc
765195398587805696,LaLestofante,,#007474,1,1,1,2,#aaaacc
82837121,katun79,,#007474,1,1,1,2,#aaaacc
1452918292260302854,alex78ch,,#007474,1,1,1,2,#aaaacc
1228466690,MarcoRandellini,,#007474,1,1,1,2,#aaaacc
378456413,LaSte_66,,#007474,1,1,1,2,#aaaacc
334637087,fabiosicuro,,#007474,1,1,1,2,#aaaacc
931169269181833218,filippo_mt,,#007474,1,1,1,2,#aaaacc
104787756,_mmerli,,#007474,1,1,1,2,#aaaacc
544393751,alenxalbertini,,#007474,1,1,1,2,#aaaacc
1163587021,frabel01,,#007474,1,1,1,2,#aaaacc
1456610808041988097,EdoardoCagli,,#007474,1,1,1,2,#aaaacc
789581389,Harlock_Ship,,#007474,1,1,1,2,#aaaacc
2888006819,scavuzzo47,,#007474,1,1,1,2,#aaaacc
825377039318401024,otto_lehman,,#007474,1,1,1,2,#aaaacc
159786218,JoeChip77,,#007474,1,1,1,2,#aaaacc
1062904195,Lustforchange,,#007474,1,1,1,2,#aaaacc
285771597,pavisa1401,,#007474,1,1,1,2,#aaaacc
18492556,fabioschiano,,#007474,1,1,1,2,#aaaacc
339894407,ReoZioo,,#007474,1,1,1,2,#aaaacc
72009402,squeeze9,,#007474,1,1,1,2,#aaaacc
2945479804,cicciodevilla,,#007474,1,1,1,2,#aaaacc
